customer_id,age,gender,city,segment,employment_type,annual_income,months_on_book,num_products,income_log,avg_monthly_balance,num_active_products,digital_engagement_score,complaints_last_year,num_branch_visits,credit_card_usage,churn
CUST107030,69,F,Surat,Mass Affluent,Business Owner,363900.0,75,4,12.80463713160417,42200.0,4,7,0,1,66,0
CUST107031,61,F,Kolkata,HNWI,Salaried,416600.0,189,2,12.93988420819019,33700.0,2,48,0,9,16,0
CUST107032,70,M,Ahmedabad,HNWI,Salaried,694000.0,96,1,13.450228680410094,44800.0,1,38,3,6,94,0
CUST107033,53,F,Chandigarh,Corporate,Student,250000.0,158,2,12.429220196836383,11500.0,2,96,1,1,6,0
CUST107034,66,M,Jaipur,SME,Salaried,490500.0,110,3,13.10318259672146,2200.0,3,16,2,15,87,0
CUST107035,30,F,Pune,Mass Affluent,Salaried,258300.0,236,3,12.461880850543723,10100.0,3,13,1,0,48,0
CUST107036,24,F,Pune,Retail,Self-Employed,250000.0,37,3,12.429220196836383,16900.0,3,90,0,0,53,0
CUST107037,50,M,Hyderabad,Retail,Salaried,909100.0,143,4,13.720211478098344,12200.0,4,82,0,19,80,0
CUST107038,64,F,Jaipur,Mass Affluent,Salaried,408900.0,89,1,12.921228351935461,26000.0,1,4,3,12,46,0
CUST107039,62,M,Jaipur,HNWI,Self-Employed,250000.0,191,1,12.429220196836383,16700.0,1,88,2,1,64,0
CUST107040,49,F,Delhi,Mass Affluent,Student,476600.0,226,1,13.07443494184013,6400.0,1,82,3,1,61,0
CUST107041,49,M,Pune,Retail,Salaried,261000.0,86,1,12.472279517715116,4200.0,1,67,0,1,98,0
CUST107042,53,F,Lucknow,HNWI,Salaried,250000.0,218,2,12.429220196836383,15200.0,2,89,1,5,35,0
CUST107043,67,M,Mumbai,Retail,Salaried,250000.0,147,1,12.429220196836383,6000.0,1,61,1,5,10,0
CUST107044,66,M,Chandigarh,Retail,Self-Employed,322100.0,18,2,12.682620439940363,9300.0,2,34,0,12,92,0
CUST107045,26,M,Indore,Corporate,Salaried,250000.0,188,2,12.429220196836383,11200.0,2,64,0,18,84,0
CUST107046,53,F,Lucknow,Mass Affluent,Salaried,294600.0,135,3,12.593377177438036,10600.0,3,22,1,8,80,0
CUST107047,41,M,Mumbai,Retail,Self-Employed,456900.0,232,5,13.032222016211694,20000.0,5,71,2,10,75,0
CUST107048,64,M,Ahmedabad,Retail,Student,286700.0,113,3,12.566195139831894,14600.0,3,18,0,19,63,0
CUST107049,48,M,Bhopal,Mass Affluent,Salaried,878400.0,64,1,13.68585848817027,4700.0,1,46,1,9,0,0
CUST107050,74,M,Mumbai,Retail,Self-Employed,270500.0,46,2,12.508031074119511,28600.0,2,15,2,15,38,0
CUST107051,44,M,Kochi,Retail,Business Owner,602800.0,24,1,13.309342404658118,9500.0,1,95,1,19,28,0
CUST107052,57,F,Indore,Mass Affluent,Salaried,482000.0,171,2,13.085701467719382,24200.0,2,55,1,13,66,0
CUST107053,26,F,Delhi,Mass Affluent,Business Owner,670100.0,234,2,13.415183726274728,17200.0,2,23,0,5,24,0
CUST107054,71,F,Hyderabad,Retail,Salaried,876100.0,157,5,13.683236660076016,13300.0,5,51,1,10,5,0
CUST107055,29,F,Surat,Mass Affluent,Salaried,250000.0,147,1,12.429220196836383,30400.0,1,42,2,12,72,0
CUST107056,41,F,Bhopal,Mass Affluent,Salaried,314600.0,12,1,12.659060448240805,8300.0,1,85,0,4,77,0
CUST107057,66,M,Kochi,Retail,Salaried,250900.0,10,1,12.432813717998226,5700.0,1,90,0,12,23,0
CUST107058,73,F,Ahmedabad,Retail,Business Owner,286900.0,122,2,12.56689248749841,6900.0,2,73,1,12,61,0
CUST107059,47,M,Lucknow,Retail,Self-Employed,250000.0,127,5,12.429220196836383,8800.0,5,60,3,19,47,0
CUST107060,47,F,Ahmedabad,Retail,Business Owner,250000.0,105,2,12.429220196836383,10700.0,2,40,0,6,33,0
CUST107061,23,M,Jaipur,Corporate,Business Owner,250000.0,225,2,12.429220196836383,44000.0,2,51,0,11,30,0
CUST107062,73,F,Kochi,Mass Affluent,Salaried,284500.0,83,1,12.558492047480835,100400.0,1,45,1,7,81,0
CUST107063,21,M,Mumbai,SME,Retired,470000.0,236,2,13.060490101343552,17800.0,2,60,0,6,9,0
CUST107064,22,M,Hyderabad,Retail,Retired,250000.0,67,1,12.429220196836383,15700.0,1,97,3,18,77,0
CUST107065,46,M,Mumbai,Mass Affluent,Salaried,250000.0,82,1,12.429220196836383,10100.0,1,61,0,3,94,0
CUST107066,21,F,Kochi,Mass Affluent,Business Owner,250000.0,76,3,12.429220196836383,21800.0,3,73,2,7,26,0
CUST107067,29,M,Surat,HNWI,Business Owner,250000.0,188,1,12.429220196836383,4600.0,1,11,3,8,2,0
CUST107068,54,M,Mumbai,Corporate,Salaried,250000.0,83,1,12.429220196836383,20500.0,1,47,1,1,92,0
CUST107069,59,M,Delhi,Mass Affluent,Salaried,329700.0,113,1,12.70594146211558,10200.0,1,84,1,8,85,0
CUST107070,37,F,Hyderabad,Mass Affluent,Salaried,570600.0,32,1,13.254445470301185,27300.0,1,35,0,5,33,0
CUST107071,63,F,Hyderabad,SME,Student,250000.0,99,3,12.429220196836383,13100.0,3,20,2,10,35,0
CUST107072,53,F,Ahmedabad,SME,Self-Employed,263500.0,52,1,12.481812442022767,85300.0,1,17,1,16,8,0
CUST107073,33,F,Ahmedabad,SME,Business Owner,544100.0,183,3,13.206890170369773,7000.0,3,21,0,10,1,1
CUST107074,59,M,Kolkata,Retail,Retired,250000.0,196,2,12.429220196836383,8500.0,2,61,0,10,90,0
CUST107075,52,F,Bangalore,Retail,Salaried,573900.0,69,2,13.26021218655878,12600.0,2,82,0,13,63,0
CUST107076,64,M,Lucknow,Retail,Student,250000.0,237,1,12.429220196836383,7200.0,1,34,0,16,87,0
CUST107077,29,M,Kochi,HNWI,Salaried,411200.0,105,3,12.92683742502675,7300.0,3,93,3,13,77,0
CUST107078,33,M,Lucknow,Retail,Self-Employed,250000.0,201,2,12.429220196836383,90000.0,2,15,3,11,42,1
CUST107079,37,M,Indore,Retail,Salaried,353400.0,63,3,12.775358668518512,13000.0,3,89,3,5,1,0
CUST107080,39,M,Bhopal,Mass Affluent,Salaried,704600.0,207,2,13.465386964133229,7500.0,2,61,0,12,5,0
CUST107081,68,F,Indore,Retail,Salaried,250000.0,39,4,12.429220196836383,39500.0,4,48,1,1,10,0
CUST107082,60,F,Lucknow,HNWI,Salaried,487900.0,90,2,13.097867795402156,3100.0,2,1,3,12,11,0
CUST107083,50,M,Mumbai,Retail,Salaried,316400.0,94,4,12.6647656754269,46200.0,4,69,0,18,97,0
CUST107084,50,M,Kolkata,Corporate,Salaried,250000.0,49,2,12.429220196836383,11900.0,2,88,1,2,64,0
CUST107085,68,F,Pune,Retail,Self-Employed,250000.0,230,5,12.429220196836383,18600.0,5,67,0,6,15,0
CUST107086,45,M,Surat,Mass Affluent,Retired,250000.0,74,4,12.429220196836383,15600.0,4,87,1,13,33,0
CUST107087,33,F,Indore,Mass Affluent,Salaried,250000.0,104,1,12.429220196836383,10300.0,1,17,1,1,94,0
CUST107088,28,M,Lucknow,Retail,Salaried,353400.0,9,3,12.775358668518512,29400.0,3,19,2,9,27,0
CUST107089,38,F,Kolkata,Retail,Self-Employed,398200.0,165,1,12.894712181909934,5500.0,1,99,1,11,50,0
CUST107090,56,F,Kochi,Corporate,Self-Employed,436900.0,48,4,12.987461903790193,8400.0,4,81,0,4,6,0
CUST107091,46,M,Surat,Mass Affluent,Self-Employed,632800.0,72,2,13.357911275712462,24900.0,2,48,0,0,84,0
CUST107092,43,M,Kochi,Retail,Student,475600.0,220,2,13.072334546403786,62400.0,2,87,2,11,74,0
CUST107093,46,F,Jaipur,HNWI,Salaried,250000.0,208,1,12.429220196836383,12300.0,1,7,0,12,67,0
CUST107094,73,M,Lucknow,Retail,Salaried,250000.0,32,4,12.429220196836383,31700.0,4,1,0,13,73,0
CUST107095,74,M,Kolkata,Mass Affluent,Retired,443900.0,152,5,13.003356843579219,27600.0,5,0,1,1,71,0
CUST107096,29,M,Kolkata,Mass Affluent,Self-Employed,339000.0,180,2,12.733758336210744,8500.0,2,25,0,7,90,0
CUST107097,27,M,Chennai,Mass Affluent,Self-Employed,265500.0,228,1,12.48937388613538,59500.0,1,18,1,16,65,0
CUST107098,34,F,Hyderabad,Retail,Retired,250000.0,62,3,12.429220196836383,30600.0,3,37,0,9,79,0
CUST107099,67,M,Lucknow,Retail,Salaried,250000.0,82,1,12.429220196836383,16600.0,1,33,3,4,22,0
CUST107100,45,M,Kolkata,Retail,Salaried,380700.0,61,5,12.849769569107353,23300.0,5,15,0,11,35,0
CUST107101,67,F,Bangalore,Retail,Salaried,250000.0,131,2,12.429220196836383,24600.0,2,99,2,13,50,0
CUST107102,55,F,Mumbai,Mass Affluent,Business Owner,250000.0,147,2,12.429220196836383,8000.0,2,95,2,4,3,0
CUST107103,50,F,Indore,Mass Affluent,Business Owner,406800.0,50,1,12.916079401363943,6700.0,1,32,2,12,66,0
CUST107104,36,F,Pune,Retail,Salaried,250000.0,11,5,12.429220196836383,14200.0,5,52,3,0,55,0
CUST107105,39,M,Jaipur,Retail,Salaried,355400.0,37,2,12.781002008429736,37300.0,2,31,1,16,78,0
CUST107106,28,F,Bhopal,Mass Affluent,Self-Employed,691100.0,54,5,13.446041257047039,15000.0,5,16,0,8,67,0
CUST107107,49,M,Delhi,Mass Affluent,Salaried,250000.0,142,2,12.429220196836383,8800.0,2,9,3,14,46,0
CUST107108,36,F,Chandigarh,Corporate,Business Owner,250000.0,52,2,12.429220196836383,7600.0,2,28,1,13,78,0
CUST107109,36,F,Surat,Retail,Salaried,250000.0,193,1,12.429220196836383,24900.0,1,39,1,19,86,0
CUST107110,23,F,Lucknow,Retail,Business Owner,250000.0,156,3,12.429220196836383,8300.0,3,73,0,0,47,0
CUST107111,64,F,Pune,Retail,Business Owner,264300.0,52,1,12.484843884164489,24500.0,1,91,1,13,6,0
CUST107112,71,M,Surat,Mass Affluent,Salaried,370600.0,237,2,12.822881291156794,27300.0,2,53,0,15,48,0
CUST107113,47,M,Hyderabad,Mass Affluent,Self-Employed,326400.0,170,3,12.695881965792886,4800.0,3,44,1,7,47,0
CUST107114,49,F,Chennai,Retail,Self-Employed,275900.0,209,1,12.52779738470044,19000.0,1,0,0,0,76,0
CUST107115,70,M,Chandigarh,Retail,Salaried,506300.0,163,3,13.13488663306962,39700.0,3,25,0,3,9,0
CUST107116,48,F,Chennai,Mass Affluent,Salaried,401300.0,160,4,12.902467048153223,18900.0,4,19,0,18,92,0
CUST107117,54,F,Surat,Retail,Business Owner,250000.0,118,2,12.429220196836383,13000.0,2,30,0,4,70,0
CUST107118,44,M,Bhopal,Mass Affluent,Self-Employed,392800.0,159,3,12.881058401284054,10700.0,3,15,0,0,89,0
CUST107119,48,F,Jaipur,Retail,Self-Employed,250000.0,185,1,12.429220196836383,33500.0,1,95,3,14,92,0
CUST107120,49,F,Chennai,Retail,Salaried,508000.0,236,2,13.138238695062618,30300.0,2,87,3,5,91,0
CUST107121,59,F,Indore,Retail,Self-Employed,271900.0,144,4,12.513193308436527,9100.0,4,29,0,16,91,0
CUST107122,53,M,Indore,SME,Self-Employed,250000.0,182,1,12.429220196836383,5400.0,1,39,0,14,32,0
CUST107123,48,M,Jaipur,Retail,Salaried,250000.0,227,5,12.429220196836383,15800.0,5,57,1,8,11,0
CUST107124,25,M,Delhi,Retail,Salaried,500100.0,148,2,13.122565357005076,32500.0,2,12,3,3,4,1
CUST107125,69,M,Pune,Corporate,Salaried,250000.0,184,1,12.429220196836383,10200.0,1,42,0,11,45,1
CUST107126,68,M,Pune,Retail,Self-Employed,343300.0,50,2,12.746362892345706,26400.0,2,84,0,13,67,0
CUST107127,30,M,Bangalore,Retail,Salaried,454600.0,213,2,13.027175390134191,3600.0,2,72,1,6,96,0
CUST107128,36,M,Pune,Retail,Retired,272300.0,235,5,12.514663351075232,3100.0,5,82,2,17,29,0
CUST107129,73,M,Bangalore,Mass Affluent,Salaried,250000.0,90,3,12.429220196836383,3700.0,3,18,0,16,11,0
CUST107130,38,F,Surat,Retail,Business Owner,258200.0,213,2,12.461493630353871,9600.0,2,65,3,14,28,0
CUST107131,64,F,Pune,Corporate,Salaried,250000.0,195,5,12.429220196836383,4400.0,5,35,1,10,50,0
CUST107132,63,F,Surat,HNWI,Self-Employed,250000.0,60,1,12.429220196836383,13700.0,1,51,0,14,24,0
CUST107133,67,M,Pune,Mass Affluent,Self-Employed,250000.0,238,2,12.429220196836383,14500.0,2,29,1,6,89,0
CUST107134,21,F,Surat,Retail,Self-Employed,260900.0,142,3,12.471896304003637,6400.0,3,27,1,16,8,0
CUST107135,47,F,Surat,HNWI,Student,250000.0,44,2,12.429220196836383,4100.0,2,35,0,5,93,0
CUST107136,51,M,Bangalore,Corporate,Salaried,282100.0,31,1,12.550020441826058,16200.0,1,22,2,13,30,0
CUST107137,66,F,Pune,Corporate,Salaried,529500.0,125,3,13.179690332595941,2900.0,3,85,3,10,86,0
CUST107138,33,M,Kochi,Retail,Salaried,549800.0,127,1,13.217311673554844,12600.0,1,5,1,14,65,0
CUST107139,37,F,Jaipur,Mass Affluent,Salaried,250000.0,207,2,12.429220196836383,8800.0,2,46,1,4,86,0
CUST107140,30,M,Hyderabad,HNWI,Business Owner,250000.0,125,4,12.429220196836383,2600.0,4,98,3,2,33,0
CUST107141,62,F,Indore,SME,Salaried,447600.0,98,1,13.011657489555034,10200.0,1,82,1,12,40,0
CUST107142,74,M,Bangalore,Retail,Business Owner,409400.0,80,3,12.922450394805269,23900.0,3,26,2,3,82,0
CUST107143,28,F,Chandigarh,HNWI,Salaried,250000.0,124,4,12.429220196836383,13700.0,4,40,0,15,98,0
CUST107144,33,F,Surat,Mass Affluent,Retired,250000.0,68,2,12.429220196836383,15100.0,2,94,0,16,36,0
CUST107145,37,M,Chennai,Corporate,Salaried,281900.0,180,1,12.549311224453131,24000.0,1,65,0,15,93,0
CUST107146,69,M,Bangalore,Mass Affluent,Student,250000.0,37,4,12.429220196836383,38000.0,4,71,0,12,66,0
CUST107147,45,M,Bhopal,Corporate,Self-Employed,367800.0,198,2,12.815297310017613,11100.0,2,3,0,1,64,0
CUST107148,36,M,Ahmedabad,Retail,Student,513900.0,56,2,13.1497859188823,6900.0,2,29,0,9,61,0
CUST107149,38,M,Indore,Retail,Self-Employed,250000.0,52,1,12.429220196836383,11200.0,1,49,2,2,48,0
CUST107150,53,F,Indore,Retail,Salaried,250000.0,233,1,12.429220196836383,15700.0,1,22,3,2,12,0
CUST107151,41,F,Delhi,Corporate,Business Owner,626300.0,97,2,13.347586365191138,24300.0,2,18,0,6,69,1
CUST107152,28,F,Surat,Retail,Salaried,306100.0,165,4,12.631670391834408,7400.0,4,99,0,5,58,0
CUST107153,65,F,Kolkata,Mass Affluent,Salaried,410600.0,98,2,12.925377219024307,22000.0,2,80,1,10,58,0
CUST107154,43,F,Bhopal,SME,Salaried,250000.0,235,1,12.429220196836383,12300.0,1,39,0,14,93,0
CUST107155,34,M,Hyderabad,Corporate,Retired,250000.0,41,5,12.429220196836383,33000.0,5,68,1,11,7,0
CUST107156,60,F,Mumbai,Mass Affluent,Self-Employed,344000.0,114,2,12.748399843328054,42300.0,2,0,0,8,89,0
CUST107157,61,M,Lucknow,HNWI,Salaried,497100.0,27,1,13.116548503748414,24000.0,1,63,1,1,66,0
CUST107158,29,F,Jaipur,Retail,Business Owner,250000.0,139,5,12.429220196836383,13400.0,5,18,0,13,84,0
CUST107159,24,M,Jaipur,Mass Affluent,Salaried,252400.0,180,2,12.438774371606481,6900.0,2,39,1,13,5,0
CUST107160,23,M,Hyderabad,Mass Affluent,Salaried,250000.0,115,2,12.429220196836383,11500.0,2,52,1,11,4,0
CUST107161,62,M,Ahmedabad,HNWI,Salaried,250000.0,205,4,12.429220196836383,8200.0,4,33,3,6,61,0
CUST107162,54,F,Chandigarh,Retail,Salaried,250000.0,185,1,12.429220196836383,13600.0,1,38,0,16,74,0
CUST107163,63,F,Kochi,Retail,Self-Employed,359800.0,228,2,12.793306379816553,1700.0,2,47,3,3,69,0
CUST107164,54,F,Chandigarh,Mass Affluent,Salaried,250000.0,239,4,12.429220196836383,20100.0,4,53,0,14,86,0
CUST107165,42,M,Chennai,Mass Affluent,Salaried,592600.0,229,1,13.292276601599085,37900.0,1,9,2,3,15,0
CUST107166,52,F,Bhopal,Corporate,Salaried,250000.0,107,4,12.429220196836383,3300.0,4,50,3,8,60,0
CUST107167,60,F,Kolkata,Mass Affluent,Business Owner,583400.0,238,1,13.276630050504107,34700.0,1,55,2,12,36,0
CUST107168,42,M,Chandigarh,Corporate,Self-Employed,408100.0,160,4,12.919269971770703,28600.0,4,21,1,0,48,0
CUST107169,70,F,Indore,Mass Affluent,Salaried,447500.0,25,2,13.011434051331422,16000.0,2,35,0,12,21,0
CUST107170,69,F,Bangalore,HNWI,Self-Employed,901800.0,25,2,13.71214915386183,25700.0,2,66,3,16,95,0
CUST107171,64,M,Chandigarh,HNWI,Salaried,250000.0,98,2,12.429220196836383,11100.0,2,90,0,17,89,0
CUST107172,74,M,Lucknow,Retail,Retired,291100.0,136,1,12.581425564973435,9200.0,1,29,1,10,73,0
CUST107173,42,M,Kochi,Retail,Salaried,250000.0,25,1,12.429220196836383,49100.0,1,1,2,16,60,0
CUST107174,27,F,Jaipur,Corporate,Salaried,252400.0,140,3,12.438774371606481,7600.0,3,90,0,18,75,0
CUST107175,47,F,Hyderabad,Retail,Salaried,413400.0,164,4,12.932173345191563,15900.0,4,77,0,12,7,0
CUST107176,61,F,Chandigarh,Mass Affluent,Salaried,527800.0,168,1,13.176474597706633,11700.0,1,38,1,1,90,0
CUST107177,63,F,Delhi,Retail,Salaried,250000.0,233,3,12.429220196836383,1500.0,3,54,1,16,0,0
CUST107178,41,M,Indore,HNWI,Self-Employed,250000.0,91,2,12.429220196836383,26700.0,2,44,3,19,86,0
CUST107179,36,M,Hyderabad,Retail,Salaried,280400.0,14,2,12.543976000470021,2000.0,2,59,1,10,34,0
CUST107180,45,M,Kochi,Mass Affluent,Salaried,250000.0,230,2,12.429220196836383,11700.0,2,82,2,1,32,0
CUST107181,64,M,Pune,Mass Affluent,Self-Employed,250000.0,129,3,12.429220196836383,254800.0,3,41,1,4,22,0
CUST107182,24,F,Hyderabad,Retail,Self-Employed,401500.0,153,2,12.902965303025876,4000.0,2,12,3,17,92,0
CUST107183,38,F,Hyderabad,Mass Affluent,Retired,359100.0,130,1,12.791358964949923,5300.0,1,65,1,4,44,0
CUST107184,33,F,Chennai,Corporate,Salaried,442600.0,119,1,13.000423965972946,23500.0,1,38,3,8,87,0
CUST107185,64,F,Bhopal,Mass Affluent,Business Owner,250000.0,44,2,12.429220196836383,5900.0,2,91,0,1,20,0
CUST107186,46,M,Kochi,SME,Self-Employed,491600.0,137,2,13.105422690846073,9900.0,2,47,0,19,26,0
CUST107187,25,F,Surat,HNWI,Self-Employed,270700.0,201,1,12.508770169721908,6900.0,1,53,0,1,89,0
CUST107188,35,M,Lucknow,Mass Affluent,Salaried,250000.0,32,2,12.429220196836383,14700.0,2,3,1,9,54,0
CUST107189,23,F,Pune,Mass Affluent,Salaried,250000.0,98,1,12.429220196836383,4000.0,1,13,1,8,21,1
CUST107190,46,F,Bhopal,SME,Salaried,250000.0,224,2,12.429220196836383,11800.0,2,60,3,19,57,0
CUST107191,74,F,Chennai,Mass Affluent,Self-Employed,250000.0,104,2,12.429220196836383,13000.0,2,18,2,12,16,0
CUST107192,51,F,Chandigarh,Retail,Self-Employed,305400.0,43,5,12.629380946155546,12700.0,5,13,0,13,11,0
CUST107193,67,M,Kolkata,Corporate,Salaried,250000.0,231,1,12.429220196836383,7200.0,1,49,0,9,23,0
CUST107194,61,F,Kolkata,SME,Salaried,250000.0,38,1,12.429220196836383,30000.0,1,24,1,7,18,0
CUST107195,68,F,Ahmedabad,Mass Affluent,Retired,250000.0,63,2,12.429220196836383,2500.0,2,38,0,9,1,0
CUST107196,37,F,Kochi,Retail,Salaried,317400.0,114,3,12.667921237668097,15600.0,3,87,0,14,91,0
CUST107197,72,M,Surat,Mass Affluent,Self-Employed,344200.0,96,3,12.74898106804298,10900.0,3,22,0,13,3,0
CUST107198,33,M,Kochi,HNWI,Student,263700.0,103,2,12.48257116452228,4000.0,2,68,0,9,3,0
CUST107199,44,F,Delhi,Retail,Salaried,258700.0,186,1,12.463428233647901,38900.0,1,24,0,11,18,0
CUST107200,57,M,Bangalore,HNWI,Self-Employed,250000.0,136,4,12.429220196836383,10900.0,4,48,0,8,83,0
CUST107201,36,F,Indore,Mass Affluent,Business Owner,392500.0,118,2,12.880294363972055,4000.0,2,92,2,19,19,0
CUST107202,35,M,Chandigarh,Retail,Salaried,250000.0,170,3,12.429220196836383,44000.0,3,51,0,13,48,0
CUST107203,28,F,Delhi,Mass Affluent,Salaried,256300.0,147,2,12.454107814022272,6400.0,2,41,1,4,77,0
CUST107204,21,M,Bhopal,Retail,Retired,500200.0,153,4,13.122765296623978,8200.0,4,3,0,18,19,0
CUST107205,48,F,Hyderabad,HNWI,Salaried,431600.0,117,3,12.97525682932358,4000.0,3,58,0,1,90,0
CUST107206,74,M,Chandigarh,Retail,Salaried,250000.0,135,1,12.429220196836383,14200.0,1,24,1,17,63,0
CUST107207,32,F,Chandigarh,Corporate,Salaried,250000.0,72,1,12.429220196836383,3600.0,1,32,0,5,67,0
CUST107208,44,M,Lucknow,Retail,Business Owner,250000.0,102,1,12.429220196836383,14100.0,1,50,0,15,78,0
CUST107209,71,F,Bangalore,SME,Salaried,250000.0,44,4,12.429220196836383,11300.0,4,31,0,16,38,0
CUST107210,62,M,Kochi,HNWI,Salaried,518200.0,25,1,13.158118476865136,41200.0,1,99,3,5,67,0
CUST107211,21,F,Delhi,Retail,Salaried,250000.0,204,2,12.429220196836383,55200.0,2,35,2,6,66,0
CUST107212,48,F,Kolkata,SME,Salaried,448100.0,194,2,13.012773932416467,26800.0,2,33,1,12,77,0
CUST107213,28,F,Lucknow,Mass Affluent,Self-Employed,275100.0,70,3,12.524893581947863,11000.0,3,15,0,16,82,0
CUST107214,34,M,Delhi,Mass Affluent,Business Owner,618500.0,113,2,13.335054087628247,22200.0,2,32,0,0,79,0
CUST107215,34,M,Kolkata,Corporate,Salaried,368700.0,239,2,12.817741296450725,4400.0,2,72,0,18,21,0
CUST107216,54,M,Kochi,Corporate,Self-Employed,463800.0,130,2,13.047210859903013,21400.0,2,24,0,5,63,0
CUST107217,31,M,Delhi,Mass Affluent,Self-Employed,250000.0,8,1,12.429220196836383,16600.0,1,25,2,11,71,0
CUST107218,34,F,Kolkata,SME,Business Owner,250000.0,141,1,12.429220196836383,17700.0,1,92,3,19,52,0
CUST107219,33,F,Mumbai,Retail,Self-Employed,293200.0,212,4,12.588613659630019,8800.0,4,38,0,18,63,0
CUST107220,40,M,Lucknow,Retail,Salaried,250000.0,59,5,12.429220196836383,48900.0,5,69,1,17,72,0
CUST107221,56,F,Delhi,Retail,Self-Employed,250000.0,227,4,12.429220196836383,54900.0,4,28,0,12,37,0
CUST107222,42,M,Chennai,Retail,Self-Employed,250000.0,184,2,12.429220196836383,2600.0,2,4,0,18,91,0
CUST107223,38,F,Ahmedabad,Mass Affluent,Self-Employed,250000.0,19,1,12.429220196836383,5100.0,1,6,0,3,83,0
CUST107224,48,M,Hyderabad,Retail,Salaried,383600.0,237,2,12.857358228870192,30500.0,2,76,0,17,15,0
CUST107225,54,F,Hyderabad,Mass Affluent,Salaried,368800.0,152,1,12.818012482157647,7000.0,1,86,0,13,91,0
CUST107226,21,M,Indore,Retail,Salaried,250000.0,56,4,12.429220196836383,27800.0,4,27,1,7,25,0
CUST107227,69,M,Kochi,Retail,Salaried,325100.0,189,3,12.69189118226389,23600.0,3,81,0,13,70,0
CUST107228,70,M,Delhi,HNWI,Salaried,250000.0,198,5,12.429220196836383,19100.0,5,51,0,4,68,0
CUST107229,53,M,Indore,Retail,Salaried,1150800.0,149,4,13.955968779619875,41800.0,4,23,1,1,92,0
CUST107230,52,F,Ahmedabad,HNWI,Salaried,321400.0,231,2,12.680444843668388,16800.0,2,99,0,4,99,0
CUST107231,58,F,Bangalore,HNWI,Salaried,250000.0,211,2,12.429220196836383,5700.0,2,50,0,7,65,0
CUST107232,44,M,Bhopal,Mass Affluent,Student,453700.0,78,4,13.025193669749251,11400.0,4,51,0,2,23,0
CUST107233,40,M,Kolkata,Corporate,Salaried,564700.0,37,2,13.24405166651114,9900.0,2,74,0,3,80,0
CUST107234,40,F,Chennai,SME,Salaried,250000.0,194,4,12.429220196836383,12500.0,4,94,1,11,7,0
CUST107235,29,F,Bangalore,Retail,Self-Employed,250000.0,228,2,12.429220196836383,8600.0,2,1,0,4,59,0
CUST107236,66,M,Bhopal,Mass Affluent,Salaried,250000.0,74,2,12.429220196836383,20700.0,2,86,2,3,92,0
CUST107237,38,F,Chennai,Retail,Salaried,250000.0,134,2,12.429220196836383,7800.0,2,4,1,6,47,0
CUST107238,36,F,Jaipur,Retail,Salaried,259700.0,125,1,12.467286248240269,68300.0,1,39,0,16,35,0
CUST107239,73,F,Hyderabad,Mass Affluent,Salaried,250000.0,86,2,12.429220196836383,29700.0,2,60,1,16,51,0
CUST107240,48,F,Bhopal,HNWI,Self-Employed,250000.0,131,1,12.429220196836383,31800.0,1,9,2,18,60,0
CUST107241,54,M,Kochi,Corporate,Salaried,250000.0,128,2,12.429220196836383,6600.0,2,99,0,14,99,0
CUST107242,34,M,Ahmedabad,HNWI,Salaried,326100.0,236,2,12.694962428316714,2900.0,2,26,3,1,1,0
CUST107243,35,F,Kolkata,HNWI,Salaried,387300.0,85,1,12.866957447477306,20900.0,1,72,1,0,50,0
CUST107244,60,M,Lucknow,Mass Affluent,Salaried,341400.0,40,3,12.740813018453595,6400.0,3,4,1,7,21,0
CUST107245,45,M,Ahmedabad,Retail,Self-Employed,786500.0,112,1,13.575349272935478,8900.0,1,79,1,8,43,0
CUST107246,28,F,Chandigarh,Retail,Salaried,517300.0,39,3,13.156380189103984,12200.0,3,93,2,6,84,0
CUST107247,66,M,Surat,Mass Affluent,Salaried,306600.0,42,1,12.633302506993136,23600.0,1,76,0,18,68,0
CUST107248,42,F,Mumbai,HNWI,Salaried,250000.0,154,3,12.429220196836383,34300.0,3,67,1,7,62,0
CUST107249,57,M,Indore,Retail,Self-Employed,250000.0,203,2,12.429220196836383,48600.0,2,89,0,11,50,0
CUST107250,39,M,Bangalore,Retail,Salaried,250000.0,33,3,12.429220196836383,15900.0,3,18,0,17,55,0
CUST107251,51,M,Chennai,Retail,Business Owner,294200.0,97,2,12.592018486191964,28900.0,2,50,0,17,46,0
CUST107252,62,M,Pune,Mass Affluent,Salaried,327400.0,48,2,12.698940998282254,13700.0,2,6,1,13,60,1
CUST107253,68,F,Hyderabad,Retail,Student,458500.0,115,3,13.03571775170136,31600.0,3,22,1,10,51,0
CUST107254,32,F,Chandigarh,Retail,Salaried,315000.0,144,2,12.660331092405906,10400.0,2,42,1,3,39,0
CUST107255,57,F,Chandigarh,Retail,Self-Employed,505000.0,218,2,13.132315688453556,16300.0,2,77,1,5,43,0
CUST107256,70,F,Bangalore,Retail,Salaried,511300.0,215,2,13.144713736865121,6500.0,2,16,1,3,15,0
CUST107257,55,M,Chennai,Mass Affluent,Salaried,250000.0,218,3,12.429220196836383,46500.0,3,12,0,16,85,0
CUST107258,28,M,Kolkata,SME,Self-Employed,250000.0,104,3,12.429220196836383,27100.0,3,57,0,13,29,0
CUST107259,31,F,Surat,Retail,Student,266600.0,190,4,12.493508437657445,12000.0,4,18,0,7,24,0
