loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_purpose,age,annual_income,employment_type,months_on_book,num_products,segment,loan_to_income,emi_to_income,income_log,loan_amount_log,credit_bureau_score,default
LOAN209671,CUST104980,Business Loan,226000.0,13.75,24,Vehicle Purchase,69,250000.0,Salaried,151,4,Corporate,0.904,0.452,12.429220196836383,12.328294703023396,518,0
LOAN209672,CUST105333,Education Loan,662000.0,18.06,180,Home Purchase,69,250000.0,Salaried,111,2,Corporate,2.648,0.17653333333333335,12.429220196836383,13.403022345492023,372,1
LOAN209673,CUST103734,Home Loan,178000.0,10.0,120,Education,38,293200.0,Salaried,25,2,Corporate,0.607094133697135,0.06070941336971351,12.588613659630019,12.08954444723597,437,0
LOAN209674,CUST100357,Education Loan,77000.0,12.38,48,Wedding,69,358100.0,Student,59,5,Retail,0.21502373638648423,0.05375593409662106,12.788570348498682,11.251573687764477,438,1
LOAN209675,CUST104722,Education Loan,670000.0,18.12,180,Travel,72,250000.0,Salaried,155,1,Retail,2.68,0.17866666666666667,12.429220196836383,13.415034483903348,300,0
LOAN209676,CUST106622,Personal Loan,119000.0,10.07,60,Business Expansion,64,250000.0,Retired,167,2,Retail,0.476,0.0952,12.429220196836383,11.686887175419702,475,0
LOAN209677,CUST107259,Home Loan,305000.0,13.3,36,Travel,31,266600.0,Student,190,4,Retail,1.1440360090022506,0.3813453363340835,12.493508437657445,12.628070334272698,399,0
LOAN209678,CUST101946,Business Loan,625000.0,11.62,12,Debt Consolidation,29,250700.0,Student,193,1,Corporate,2.493019545273235,2.493019545273235,12.432016272969701,13.345508528717259,478,0
LOAN209679,CUST101075,Business Loan,237000.0,14.91,180,Wedding,29,250000.0,Salaried,36,2,Corporate,0.948,0.0632,12.429220196836383,12.37581963951765,334,1
LOAN209680,CUST107804,Auto Loan,50000.0,8.88,48,Education,61,334400.0,Self-Employed,151,1,Retail,0.14952153110047847,0.03738038277511962,12.720096150618835,10.819798284210286,490,0
LOAN209681,CUST103735,Personal Loan,141000.0,16.32,84,Medical Expense,32,250000.0,Self-Employed,196,4,HNWI,0.564,0.08057142857142859,12.429220196836383,11.856522261533737,447,0
LOAN209682,CUST102418,Education Loan,1292000.0,11.49,120,Medical Expense,36,291900.0,Salaried,173,5,Retail,4.426173347036657,0.4426173347036656,12.584169982667103,14.071702737318192,440,1
LOAN209683,CUST106149,Education Loan,432000.0,17.54,48,Medical Expense,67,344600.0,Student,48,4,Corporate,1.2536273940800928,0.3134068485200232,12.75014250498702,12.976183182038383,586,0
LOAN209684,CUST101085,Home Loan,248000.0,12.65,120,Education,66,250000.0,Salaried,230,1,HNWI,0.992,0.0992,12.429220196836383,12.421188057397055,498,0
LOAN209685,CUST101422,Home Loan,389000.0,13.48,180,Medical Expense,52,282700.0,Salaried,49,2,SME,1.3760169791298196,0.09173446527532132,12.552145080994137,12.871337193291367,450,0
LOAN209686,CUST103273,Auto Loan,50000.0,8.97,36,Home Purchase,42,250000.0,Business Owner,101,1,Mass Affluent,0.2,0.06666666666666667,12.429220196836383,10.819798284210286,364,0
LOAN209687,CUST106488,Business Loan,882000.0,9.03,180,Home Purchase,28,290000.0,Salaried,12,1,Mass Affluent,3.0413793103448277,0.20275862068965517,12.577639650232573,13.689948468775134,370,0
LOAN209688,CUST103439,Education Loan,62000.0,11.89,12,Medical Expense,65,613400.0,Self-Employed,87,4,Mass Affluent,0.10107597000326052,0.10107597000326053,13.32677416091854,11.034905792929415,573,0
LOAN209689,CUST100555,Home Loan,84000.0,10.9,120,Home Purchase,48,250000.0,Self-Employed,100,2,Retail,0.336,0.033600000000000005,12.429220196836383,11.338583982516495,401,0
LOAN209690,CUST103969,Personal Loan,276000.0,10.81,24,Business Expansion,54,394100.0,Salaried,97,3,Mass Affluent,0.7003298655163664,0.3501649327581832,12.884362500606924,12.52815976788113,443,0
LOAN209691,CUST102624,Personal Loan,246000.0,12.29,60,Vehicle Purchase,70,250000.0,Salaried,218,4,SME,0.984,0.1968,12.429220196836383,12.413090879946887,562,0
LOAN209692,CUST102394,Personal Loan,503000.0,17.26,60,Home Purchase,46,449300.0,Self-Employed,172,2,HNWI,1.1195192521700423,0.22390385043400848,13.015448320740173,13.12834743715147,431,0
LOAN209693,CUST100063,Personal Loan,175000.0,8.51,120,Business Expansion,73,326900.0,Salaried,111,2,HNWI,0.5353319057815846,0.05353319057815845,12.697412651747085,12.07254696717504,422,0
LOAN209694,CUST106568,Auto Loan,124000.0,10.49,36,Travel,29,250000.0,Salaried,214,5,Corporate,0.496,0.16533333333333333,12.429220196836383,11.728044909070785,441,0
LOAN209695,CUST104779,Home Loan,85000.0,15.21,48,Home Renovation,24,250000.0,Salaried,232,2,Retail,0.34,0.085,12.429220196836383,11.350418300109132,511,0
LOAN209696,CUST102921,Home Loan,112000.0,9.76,120,Vehicle Purchase,62,280200.0,Salaried,237,2,HNWI,0.3997144896502498,0.03997144896502498,12.543262481758047,11.626263078808801,412,0
LOAN209697,CUST107813,Auto Loan,125000.0,10.74,60,Home Purchase,64,468000.0,Salaried,47,3,Retail,0.2670940170940171,0.05341880341880342,13.056225711649638,11.736077016252437,451,0
LOAN209698,CUST100915,Personal Loan,539000.0,17.25,60,Medical Expense,45,314700.0,Salaried,132,1,SME,1.7127422942484907,0.34254845884969815,12.659378260676938,13.197472705176983,410,0
LOAN209699,CUST104392,Business Loan,79000.0,17.97,120,Vehicle Purchase,21,250000.0,Salaried,21,1,Mass Affluent,0.316,0.0316,12.429220196836383,11.277215789596893,463,1
LOAN209700,CUST105855,Auto Loan,124000.0,10.56,120,Medical Expense,52,513600.0,Salaried,87,1,Retail,0.24143302180685358,0.024143302180685357,13.14920197839649,11.728044909070785,624,0
LOAN209701,CUST101351,Auto Loan,143000.0,10.59,180,Medical Expense,42,250000.0,Self-Employed,24,1,Corporate,0.572,0.03813333333333334,12.429220196836383,11.870606902224587,371,0
LOAN209702,CUST104792,Home Loan,173000.0,9.66,24,Travel,73,250000.0,Student,49,3,Retail,0.692,0.34600000000000003,12.429220196836383,12.06105265381003,391,0
LOAN209703,CUST107752,Business Loan,1401000.0,16.2,36,Wedding,32,250000.0,Salaried,154,4,Retail,5.604,1.8679999999999999,12.429220196836383,14.152697539094763,300,1
LOAN209704,CUST100272,Education Loan,222000.0,18.02,120,Travel,29,397500.0,Salaried,100,1,Retail,0.5584905660377358,0.05584905660377359,12.89295272879663,12.310437165348775,586,0
LOAN209705,CUST104704,Education Loan,256000.0,16.98,180,Business Expansion,60,472300.0,Retired,95,5,Retail,0.5420283717975862,0.03613522478650575,13.065371773180294,12.45293662970407,474,0
LOAN209706,CUST104994,Auto Loan,258000.0,13.29,120,Home Renovation,55,709300.0,Salaried,191,2,Retail,0.363738897504582,0.036373889750458195,13.472035257029873,12.460718739865236,703,0
LOAN209707,CUST104546,Education Loan,346000.0,17.55,60,Home Purchase,52,250000.0,Salaried,119,3,Retail,1.384,0.27680000000000005,12.429220196836383,12.754196944209095,413,0
LOAN209708,CUST106771,Business Loan,202000.0,13.88,120,Medical Expense,58,634200.0,Salaried,165,1,Retail,0.3185115105644907,0.03185115105644907,13.360121217874797,12.216027926866138,555,0
LOAN209709,CUST102682,Auto Loan,413000.0,12.4,240,Wedding,42,598500.0,Salaried,64,1,SME,0.6900584795321637,0.03450292397660819,13.302183474822545,12.931205293247745,553,0
LOAN209710,CUST101793,Business Loan,106000.0,9.61,84,Vehicle Purchase,36,250000.0,Student,74,3,Mass Affluent,0.424,0.060571428571428575,12.429220196836383,11.571203807011969,372,0
LOAN209711,CUST106924,Home Loan,501000.0,12.34,60,Medical Expense,39,344000.0,Salaried,141,4,Retail,1.4563953488372092,0.29127906976744183,12.748399843328054,13.124363376072994,429,1
LOAN209712,CUST106250,Auto Loan,554000.0,14.88,120,Debt Consolidation,57,250000.0,Salaried,225,3,Retail,2.216,0.22160000000000002,12.429220196836383,13.224921770781943,376,0
LOAN209713,CUST105159,Home Loan,110000.0,14.19,84,Home Purchase,71,282400.0,Business Owner,80,1,Mass Affluent,0.3895184135977337,0.055645487656819106,12.551083325671442,11.608244735642321,475,0
LOAN209714,CUST100432,Auto Loan,134000.0,12.47,36,Wedding,65,755700.0,Self-Employed,234,5,Retail,0.1773190419478629,0.0591063473159543,13.535401074284367,11.80560254159177,747,0
LOAN209715,CUST107310,Personal Loan,50000.0,11.48,12,Debt Consolidation,68,250000.0,Self-Employed,106,1,Retail,0.2,0.20000000000000004,12.429220196836383,10.819798284210286,399,0
LOAN209716,CUST106431,Auto Loan,146000.0,9.78,240,Wedding,61,422500.0,Retired,125,1,Mass Affluent,0.3455621301775148,0.017278106508875738,12.95394709264047,11.891368749982085,505,0
LOAN209717,CUST103063,Auto Loan,53000.0,11.17,24,Business Expansion,27,717800.0,Business Owner,148,2,Retail,0.0738367233212594,0.03691836166062971,13.483947650840397,10.87806606028079,586,0
LOAN209718,CUST106092,Personal Loan,71000.0,13.87,48,Vehicle Purchase,30,250000.0,Retired,156,2,Retail,0.284,0.07100000000000001,12.429220196836383,11.170449240431308,300,0
LOAN209719,CUST104030,Personal Loan,141000.0,8.77,48,Home Renovation,50,250000.0,Salaried,29,2,Corporate,0.564,0.14100000000000001,12.429220196836383,11.856522261533737,430,0
LOAN209720,CUST103383,Home Loan,454000.0,15.8,120,Debt Consolidation,70,563600.0,Salaried,220,3,Corporate,0.8055358410220014,0.08055358410220015,13.242101833313107,13.025854679664231,478,0
LOAN209721,CUST103291,Business Loan,173000.0,12.56,48,Debt Consolidation,46,250000.0,Self-Employed,151,1,Retail,0.692,0.17300000000000001,12.429220196836383,12.06105265381003,426,0
LOAN209722,CUST102919,Auto Loan,323000.0,10.32,240,Home Renovation,41,479300.0,Salaried,133,3,Mass Affluent,0.6738994366784895,0.033694971833924475,13.080084071521512,12.685410698175232,570,0
LOAN209723,CUST101134,Business Loan,359000.0,13.45,84,Home Purchase,54,351300.0,Business Owner,156,2,Retail,1.021918588101338,0.14598836972876256,12.76939868481975,12.791080452981857,541,0
LOAN209724,CUST104339,Auto Loan,534000.0,9.05,12,Travel,48,266800.0,Salaried,186,1,Retail,2.001499250374813,2.001499250374813,12.494258341142519,13.188152990599754,373,0
LOAN209725,CUST101084,Personal Loan,319000.0,15.8,36,Travel,31,580400.0,Self-Employed,19,4,Mass Affluent,0.5496209510682288,0.1832069836894096,13.271474522940375,12.672949516558306,447,0
LOAN209726,CUST101609,Home Loan,347000.0,10.48,120,Medical Expense,27,600600.0,Salaried,170,3,Retail,0.5777555777555777,0.057775557775557776,13.305686099531647,12.757082940769225,612,0
LOAN209727,CUST105286,Auto Loan,441000.0,17.67,120,Home Renovation,36,406700.0,Self-Employed,13,1,Mass Affluent,1.0843373493975903,0.10843373493975904,12.915833550707145,12.996802422000108,300,0
LOAN209728,CUST106092,Home Loan,924000.0,15.41,180,Home Renovation,30,250000.0,Retired,156,2,Retail,3.696,0.2464,12.429220196836383,13.736468432874318,367,1
LOAN209729,CUST100974,Business Loan,370000.0,16.23,84,Travel,28,346900.0,Student,64,3,Retail,1.0665897953300663,0.15236997076143804,12.756794715628809,12.821260987319457,436,0
LOAN209730,CUST103095,Education Loan,257000.0,11.19,24,Business Expansion,61,250000.0,Business Owner,45,2,SME,1.028,0.514,12.429220196836383,12.456835254920371,413,0
LOAN209731,CUST106526,Auto Loan,111000.0,10.22,240,Home Purchase,21,943100.0,Salaried,25,3,Retail,0.11769695684444915,0.005884847842222458,13.756928660864359,11.6172944892629,671,0
LOAN209732,CUST101125,Business Loan,124000.0,11.73,84,Home Renovation,66,354300.0,Business Owner,158,1,Retail,0.34998588766581995,0.04999798395225999,12.777902113316417,11.728044909070785,501,0
LOAN209733,CUST107571,Auto Loan,58000.0,9.6,48,Medical Expense,71,440000.0,Salaried,179,2,HNWI,0.1318181818181818,0.03295454545454545,12.994532278619134,10.968215530759236,626,0
LOAN209734,CUST102851,Home Loan,110000.0,15.92,84,Home Renovation,42,626200.0,Salaried,109,4,HNWI,0.17566272756307888,0.025094675366154128,13.347426684807054,11.608244735642321,596,0
LOAN209735,CUST101063,Personal Loan,50000.0,17.75,240,Medical Expense,59,308400.0,Self-Employed,220,2,SME,0.1621271076523995,0.008106355382619975,12.639156163208208,10.819798284210286,509,0
LOAN209736,CUST102304,Personal Loan,50000.0,13.14,24,Vehicle Purchase,70,250000.0,Business Owner,228,2,SME,0.2,0.10000000000000002,12.429220196836383,10.819798284210286,431,0
LOAN209737,CUST102398,Business Loan,112000.0,11.46,48,Home Renovation,34,250000.0,Self-Employed,77,2,Retail,0.448,0.11200000000000002,12.429220196836383,11.626263078808801,411,0
LOAN209738,CUST102231,Auto Loan,257000.0,10.11,180,Home Purchase,24,277700.0,Salaried,117,3,Retail,0.9254591285559957,0.061697275237066376,12.53430027429669,12.456835254920371,493,0
LOAN209739,CUST107712,Business Loan,83000.0,17.16,12,Business Expansion,41,420100.0,Business Owner,23,3,Mass Affluent,0.19757200666507974,0.19757200666507974,12.948250437540263,11.326607934898927,497,0
LOAN209740,CUST103993,Business Loan,386000.0,17.33,180,Education,36,250000.0,Self-Employed,209,1,Mass Affluent,1.544,0.10293333333333334,12.429220196836383,12.863595239117187,480,0
LOAN209741,CUST107628,Home Loan,56000.0,16.03,240,Home Renovation,59,250000.0,Self-Employed,112,5,Retail,0.224,0.011200000000000002,12.429220196836383,10.933124826700707,513,0
LOAN209742,CUST103248,Business Loan,282000.0,11.96,24,Education,28,467500.0,Salaried,161,3,Mass Affluent,0.6032085561497326,0.3016042780748663,13.055156766746023,12.549665896013254,458,0
LOAN209743,CUST101067,Personal Loan,50000.0,13.3,24,Vehicle Purchase,55,683400.0,Salaried,227,2,Corporate,0.07316359379572725,0.036581796897863623,13.434837081934134,10.819798284210286,493,0
LOAN209744,CUST100184,Home Loan,50000.0,17.01,60,Vehicle Purchase,47,428600.0,Salaried,221,1,Mass Affluent,0.11665888940737285,0.023331777881474572,12.96828169519668,10.819798284210286,539,0
LOAN209745,CUST101078,Personal Loan,209000.0,12.5,48,Debt Consolidation,43,314000.0,Business Owner,145,4,HNWI,0.6656050955414012,0.1664012738853503,12.657151449598695,12.250094315624496,328,1
LOAN209746,CUST102625,Education Loan,275000.0,10.51,240,Home Renovation,52,415000.0,Salaried,176,3,Retail,0.6626506024096386,0.03313253012048192,12.936036208848487,12.524530013005734,546,0
LOAN209747,CUST105143,Education Loan,50000.0,18.05,48,Vehicle Purchase,51,250000.0,Self-Employed,62,1,Retail,0.2,0.05000000000000001,12.429220196836383,10.819798284210286,446,0
LOAN209748,CUST104295,Personal Loan,336000.0,13.05,180,Wedding,74,370300.0,Self-Employed,170,3,Retail,0.9073724007561437,0.06049149338374291,12.822071467411154,12.724869415131389,489,0
LOAN209749,CUST106942,Education Loan,104000.0,12.98,60,Home Purchase,48,923200.0,Salaried,64,4,Retail,0.11265164644714037,0.022530329289428077,13.735602257924294,11.552155793461898,595,0
LOAN209750,CUST103401,Business Loan,158000.0,9.25,60,Business Expansion,70,464100.0,Retired,184,4,Retail,0.3404438698556346,0.06808877397112692,13.047857479934983,11.970356641102999,621,0
LOAN209751,CUST104206,Business Loan,84000.0,8.77,180,Business Expansion,69,250000.0,Salaried,14,3,SME,0.336,0.022400000000000003,12.429220196836383,11.338583982516495,431,1
LOAN209752,CUST102350,Home Loan,63000.0,16.98,60,Business Expansion,50,304800.0,Salaried,27,1,Retail,0.20669291338582677,0.04133858267716536,12.62741438362914,11.050905878263567,416,0
LOAN209753,CUST107936,Education Loan,87000.0,13.46,12,Education,31,472000.0,Salaried,173,2,Retail,0.1843220338983051,0.18432203389830507,13.064736383209516,11.373674891823535,549,0
LOAN209754,CUST100866,Business Loan,111000.0,17.55,84,Home Renovation,65,297200.0,Salaried,110,2,Retail,0.373485868102288,0.053355124014612565,12.60216395655763,11.6172944892629,368,0
LOAN209755,CUST103000,Personal Loan,344000.0,14.91,12,Debt Consolidation,63,250000.0,Retired,181,1,Retail,1.376,1.3760000000000001,12.429220196836383,12.748399843328054,390,0
LOAN209756,CUST100191,Education Loan,173000.0,12.73,48,Travel,55,262200.0,Self-Employed,130,5,Retail,0.6598016781083142,0.16495041952707856,12.476866664186996,12.06105265381003,484,0
LOAN209757,CUST104792,Personal Loan,109000.0,9.07,24,Medical Expense,73,250000.0,Student,49,3,Retail,0.436,0.21800000000000003,12.429220196836383,11.599112335481124,300,0
LOAN209758,CUST102149,Education Loan,257000.0,12.84,24,Business Expansion,67,792200.0,Self-Employed,52,1,Corporate,0.3244130270133805,0.16220651350669021,13.582570426476655,12.456835254920371,566,0
LOAN209759,CUST105986,Home Loan,194000.0,11.31,24,Vehicle Purchase,70,250000.0,Salaried,18,3,Retail,0.776,0.388,12.429220196836383,12.175618592671356,326,0
LOAN209760,CUST106557,Home Loan,144000.0,15.26,24,Business Expansion,38,250000.0,Business Owner,34,1,Retail,0.576,0.28800000000000003,12.429220196836383,11.87757552297847,422,0
LOAN209761,CUST102619,Personal Loan,178000.0,10.74,48,Home Purchase,72,250000.0,Self-Employed,228,1,Retail,0.712,0.17800000000000002,12.429220196836383,12.08954444723597,473,0
LOAN209762,CUST100348,Business Loan,166000.0,13.07,36,Travel,30,367500.0,Salaried,57,2,SME,0.45170068027210886,0.15056689342403629,12.814481318719762,12.019749091416921,490,0
LOAN209763,CUST107951,Auto Loan,102000.0,14.62,240,Wedding,31,318200.0,Salaried,165,2,Mass Affluent,0.32055311125078567,0.016027655562539284,12.670438537558447,11.532737896139919,580,0
LOAN209764,CUST106565,Personal Loan,62000.0,16.41,12,Medical Expense,35,343900.0,Salaried,191,2,Mass Affluent,0.18028496656004653,0.18028496656004656,12.748109104238171,11.034905792929415,458,0
LOAN209765,CUST104648,Home Loan,75000.0,16.6,180,Home Renovation,36,250000.0,Self-Employed,34,4,Corporate,0.3,0.02,12.429220196836383,11.225256725762893,413,0
LOAN209766,CUST107584,Education Loan,81000.0,13.02,36,Wedding,21,560000.0,Student,149,2,Retail,0.14464285714285716,0.048214285714285716,13.235693848424024,11.302216779257382,557,0
LOAN209767,CUST100509,Personal Loan,224000.0,16.19,84,Vehicle Purchase,33,284900.0,Salaried,219,1,Mass Affluent,0.7862407862407862,0.11232011232011231,12.55989703048335,12.319405795112926,416,0
LOAN209768,CUST103045,Education Loan,91000.0,16.43,240,Business Expansion,68,327600.0,Retired,221,3,Corporate,0.2777777777777778,0.01388888888888889,12.699551683459445,11.418625774449598,512,0
LOAN209769,CUST105824,Business Loan,404000.0,11.66,24,Business Expansion,48,250000.0,Salaried,155,5,Mass Affluent,1.616,0.8079999999999999,12.429220196836383,12.90917263218775,509,0
LOAN209770,CUST107900,Education Loan,62000.0,8.62,48,Home Renovation,27,434800.0,Self-Employed,45,2,Retail,0.14259429622815087,0.03564857405703772,12.98264373413455,11.034905792929415,451,0
LOAN209771,CUST106952,Home Loan,55000.0,16.19,36,Business Expansion,64,510900.0,Business Owner,151,3,SME,0.10765316108827559,0.035884387029425195,13.143931112647175,10.915106645867503,541,0
LOAN209772,CUST105080,Business Loan,116000.0,14.05,24,Business Expansion,38,250000.0,Salaried,232,2,HNWI,0.464,0.232,12.429220196836383,11.661354090741,469,0
LOAN209773,CUST107273,Education Loan,95000.0,17.43,36,Wedding,65,250000.0,Salaried,37,2,Retail,0.38,0.12666666666666668,12.429220196836383,11.461642696843066,379,0
LOAN209774,CUST100209,Personal Loan,110000.0,16.49,36,Debt Consolidation,63,250000.0,Self-Employed,135,3,Retail,0.44,0.14666666666666667,12.429220196836383,11.608244735642321,416,0
LOAN209775,CUST103882,Personal Loan,371000.0,18.28,180,Medical Expense,52,355900.0,Salaried,137,4,Retail,1.042427648215791,0.0694951765477194,12.782407881272364,12.82396003700373,391,0
LOAN209776,CUST101393,Home Loan,93000.0,10.87,24,Wedding,61,422000.0,Salaried,35,3,Retail,0.22037914691943128,0.11018957345971565,12.952762962683588,11.440365524765756,377,0
LOAN209777,CUST104446,Business Loan,360000.0,14.09,24,Education,37,250000.0,Business Owner,238,1,Mass Affluent,1.44,0.7200000000000001,12.429220196836383,12.793862088206213,530,0
LOAN209778,CUST102259,Education Loan,183000.0,15.88,180,Wedding,74,252700.0,Salaried,144,1,Corporate,0.7241788682231896,0.048278591214879304,12.43996225063003,12.117246896289503,379,1
LOAN209779,CUST105599,Auto Loan,70000.0,12.42,12,Vehicle Purchase,62,560400.0,Business Owner,99,1,Mass Affluent,0.12491077801570306,0.12491077801570306,13.236407877883083,11.156264806643742,471,0
LOAN209780,CUST107974,Auto Loan,76000.0,17.76,24,Home Purchase,28,518200.0,Self-Employed,140,1,Retail,0.1466615206483983,0.07333076032419915,13.158118476865136,11.23850177707664,475,0
LOAN209781,CUST107603,Education Loan,185000.0,17.86,60,Debt Consolidation,32,250000.0,Salaried,235,2,Mass Affluent,0.74,0.14800000000000002,12.429220196836383,12.128116509451258,432,0
LOAN209782,CUST103858,Business Loan,239000.0,13.43,180,Debt Consolidation,38,523600.0,Self-Employed,198,2,HNWI,0.4564553093964859,0.030430353959765725,13.16848522287091,12.384223015005313,619,0
LOAN209783,CUST101444,Personal Loan,81000.0,17.61,12,Wedding,28,462400.0,Self-Employed,231,1,Retail,0.17517301038062283,0.17517301038062283,13.044187758967723,11.302216779257382,575,0
LOAN209784,CUST104688,Auto Loan,105000.0,13.44,12,Home Renovation,21,983200.0,Retired,77,3,Mass Affluent,0.10679414157851912,0.10679414157851913,13.798568854320507,11.561725152903833,600,0
LOAN209785,CUST107415,Auto Loan,515000.0,16.59,84,Education,57,416200.0,Retired,55,4,Mass Affluent,1.237385872176838,0.17676941031097684,12.938923595629799,13.151924121391561,339,1
LOAN209786,CUST101897,Business Loan,141000.0,15.36,240,Education,68,278100.0,Retired,118,1,Retail,0.5070118662351673,0.02535059331175836,12.535739636044429,11.856522261533737,490,0
LOAN209787,CUST102840,Business Loan,162000.0,15.11,60,Travel,44,250000.0,Salaried,98,4,Retail,0.648,0.12960000000000002,12.429220196836383,11.995357787034976,475,0
LOAN209788,CUST103344,Auto Loan,50000.0,15.69,120,Vehicle Purchase,50,250000.0,Salaried,128,1,Mass Affluent,0.2,0.02,12.429220196836383,10.819798284210286,424,0
LOAN209789,CUST105736,Personal Loan,50000.0,14.63,24,Vehicle Purchase,37,583500.0,Salaried,12,5,Retail,0.0856898029134533,0.042844901456726654,13.276801444503338,10.819798284210286,509,0
LOAN209790,CUST100624,Personal Loan,93000.0,15.31,12,Home Purchase,53,250000.0,Salaried,9,2,SME,0.372,0.372,12.429220196836383,11.440365524765756,327,0
LOAN209791,CUST107610,Auto Loan,185000.0,11.79,12,Business Expansion,23,250000.0,Salaried,60,2,Retail,0.74,0.74,12.429220196836383,12.128116509451258,382,0
LOAN209792,CUST102378,Business Loan,360000.0,11.32,12,Home Purchase,74,324500.0,Salaried,125,1,Corporate,1.1093990755007703,1.1093990755007703,12.690043896785632,12.793862088206213,458,0
LOAN209793,CUST101950,Home Loan,405000.0,11.07,240,Vehicle Purchase,70,261500.0,Salaried,31,3,Corporate,1.5487571701720841,0.0774378585086042,12.474193386571581,12.91164481522143,303,0
LOAN209794,CUST101377,Personal Loan,152000.0,9.93,84,Business Expansion,61,433200.0,Salaried,130,1,HNWI,0.3508771929824561,0.050125313283208024,12.978957102508893,11.931642378754141,559,0
LOAN209795,CUST100318,Education Loan,129000.0,15.07,60,Home Renovation,71,250000.0,Salaried,181,2,Mass Affluent,0.516,0.1032,12.429220196836383,11.767575435251748,424,0
LOAN209796,CUST101334,Home Loan,623000.0,16.09,180,Home Renovation,49,250000.0,Retired,38,3,Mass Affluent,2.492,0.16613333333333336,12.429220196836383,13.342303402904738,300,1
LOAN209797,CUST106514,Business Loan,382000.0,14.96,24,Business Expansion,64,351500.0,Retired,121,2,Retail,1.0867709815078237,0.5433854907539117,12.769967835179024,12.853178505386333,531,0
LOAN209798,CUST105109,Home Loan,224000.0,9.46,120,Home Renovation,36,493700.0,Salaried,45,2,Mass Affluent,0.4537168320842617,0.045371683208426175,13.109685349766474,12.319405795112926,371,0
LOAN209799,CUST100409,Home Loan,434000.0,15.09,36,Home Purchase,21,250000.0,Salaried,201,2,Mass Affluent,1.736,0.5786666666666667,12.429220196836383,12.980802117227352,455,1
LOAN209800,CUST105564,Personal Loan,139000.0,16.66,60,Medical Expense,25,250000.0,Salaried,21,3,Mass Affluent,0.556,0.1112,12.429220196836383,11.842236406331555,300,1
LOAN209801,CUST101923,Personal Loan,259000.0,18.47,180,Business Expansion,44,451700.0,Retired,213,1,SME,0.5733894177551472,0.038225961183676486,13.020775735499,12.464587201678082,482,0
LOAN209802,CUST102819,Personal Loan,441000.0,13.38,48,Debt Consolidation,59,250000.0,Salaried,197,3,Retail,1.764,0.441,12.429220196836383,12.996802422000108,318,0
LOAN209803,CUST102032,Auto Loan,162000.0,9.61,36,Vehicle Purchase,25,250000.0,Business Owner,168,4,Retail,0.648,0.21600000000000003,12.429220196836383,11.995357787034976,300,0
LOAN209804,CUST102762,Education Loan,176000.0,13.78,48,Medical Expense,40,250000.0,Business Owner,159,3,Mass Affluent,0.704,0.176,12.429220196836383,12.07824495582233,433,1
LOAN209805,CUST102969,Education Loan,52000.0,8.91,180,Education,55,346300.0,Salaried,146,4,SME,0.15015882183078255,0.010010588122052171,12.755063618055994,10.859018228147887,449,0
LOAN209806,CUST103262,Education Loan,85000.0,14.18,36,Wedding,61,365600.0,Salaried,101,3,Mass Affluent,0.2324945295404814,0.0774981765134938,12.80929785378815,11.350418300109132,408,0
LOAN209807,CUST105243,Home Loan,129000.0,10.88,12,Travel,72,250000.0,Salaried,238,1,Mass Affluent,0.516,0.516,12.429220196836383,11.767575435251748,451,1
LOAN209808,CUST100660,Business Loan,138000.0,8.94,36,Vehicle Purchase,30,250000.0,Salaried,102,5,SME,0.552,0.18400000000000002,12.429220196836383,11.835016210489899,325,0
LOAN209809,CUST100022,Home Loan,50000.0,9.94,120,Home Renovation,30,300900.0,Salaried,25,3,Retail,0.16616816218012628,0.01661681621801263,12.614536585975857,10.819798284210286,370,0
LOAN209810,CUST103620,Personal Loan,151000.0,15.57,36,Wedding,74,250000.0,Salaried,30,2,Corporate,0.604,0.20133333333333334,12.429220196836383,11.92504173829169,545,0
LOAN209811,CUST107223,Education Loan,155000.0,13.03,180,Wedding,38,250000.0,Self-Employed,19,1,Mass Affluent,0.62,0.04133333333333333,12.429220196836383,11.951186847493476,384,0
LOAN209812,CUST105146,Personal Loan,50000.0,18.44,48,Home Purchase,46,360700.0,Salaried,44,3,Corporate,0.1386193512614361,0.03465483781535903,12.795804639274813,10.819798284210286,351,0
LOAN209813,CUST104895,Home Loan,201000.0,17.14,240,Medical Expense,42,365200.0,Self-Employed,224,2,HNWI,0.5503833515881709,0.027519167579408546,12.808203165924832,12.211065162153215,578,0
LOAN209814,CUST106611,Auto Loan,120000.0,15.41,60,Debt Consolidation,23,346400.0,Business Owner,199,2,Mass Affluent,0.3464203233256351,0.06928406466512702,12.755352342502277,11.695255355062795,461,0
LOAN209815,CUST103784,Personal Loan,74000.0,12.38,120,Medical Expense,74,250000.0,Self-Employed,97,1,Mass Affluent,0.296,0.0296,12.429220196836383,11.211833885608513,436,1
LOAN209816,CUST105285,Personal Loan,585000.0,11.01,180,Education,52,525200.0,Self-Employed,205,2,Retail,1.113861386138614,0.07425742574257427,13.171536325445523,13.279368835614243,427,0
LOAN209817,CUST101395,Education Loan,407000.0,16.03,12,Home Renovation,52,321800.0,Salaried,231,3,Corporate,1.264760720944686,1.264760720944686,12.681688621055791,12.91657092142417,442,0
LOAN209818,CUST105209,Business Loan,164000.0,16.5,120,Education,22,250000.0,Salaried,239,5,HNWI,0.656,0.0656,12.429220196836383,12.00762780434872,474,0
