entity_id,entity_type,country,doc_type,doc_verified,num_bank_accounts,txn_volume_monthly,has_pep_link,has_sanction_link,adverse_media_hits,years_in_business,ownership_transparency,txn_volume_log,high_risk_country,risk_score,risk_category,alert_flag
ENT304359,Individual,BVI,PAN,1,7,14000.0,0,0,0,11,Low,9.546884034617925,1,18,Low,0
ENT304360,Corporate,Germany,Aadhaar,1,7,268500.0,0,0,0,29,Medium,12.500609917318906,0,0,Low,0
ENT304361,Corporate,UK,Passport,0,1,37400.0,0,0,0,3,Medium,10.529452721013085,0,5,Low,0
ENT304362,Individual,UAE,Passport,1,5,58300.0,0,0,0,13,Medium,10.97337452485014,0,0,Low,0
ENT304363,Corporate,Switzerland,PAN,1,1,18800.0,1,0,0,25,High,9.841665338892785,0,15,Low,1
ENT304364,Corporate,UK,Passport,1,5,48700.0,0,0,0,12,Low,10.793454842740767,0,6,Low,0
ENT304365,Individual,Singapore,Voter ID,1,1,61700.0,0,0,0,11,High,11.03005541721757,0,0,Low,0
ENT304366,Corporate,Seychelles,Passport,1,2,10600.0,0,0,0,15,Low,9.268703615273097,1,18,Low,0
ENT304367,Individual,UK,Aadhaar,1,2,112700.0,0,0,0,22,High,11.632493573102964,0,0,Low,0
ENT304368,Individual,Singapore,Voter ID,1,6,35600.0,0,0,0,16,High,10.480129006333248,0,0,Low,0
ENT304369,Corporate,Panama,PAN,0,5,111600.0,0,0,1,13,Medium,11.622685289462678,1,25,Medium,0
ENT304370,Corporate,UAE,PAN,1,2,79500.0,0,0,0,26,High,11.283524879179666,0,0,Low,0
ENT304371,Individual,USA,Voter ID,1,4,40700.0,0,0,0,1,Medium,10.614007941153417,0,0,Low,0
ENT304372,Individual,Panama,Voter ID,1,6,10600.0,0,0,0,17,Medium,9.268703615273097,1,12,Low,0
ENT304373,Corporate,Switzerland,Passport,1,1,77100.0,0,0,0,11,High,11.252871529635922,0,0,Low,0
ENT304374,Corporate,China,Aadhaar,1,2,54200.0,0,0,2,10,Low,10.900454637442037,0,22,Medium,0
ENT304375,Individual,Switzerland,PAN,1,7,26700.0,0,0,2,16,Low,10.192456296870509,0,22,Medium,0
ENT304376,Individual,Hong Kong,Passport,1,3,23700.0,0,0,0,7,High,10.073272520325904,0,0,Low,0
ENT304377,Corporate,Hong Kong,Voter ID,1,4,107300.0,0,0,0,13,High,11.583393248239855,0,0,Low,0
ENT304378,Individual,Mauritius,Driving License,1,7,324600.0,0,0,0,19,Low,12.690352014772609,1,18,Low,0
ENT304379,Individual,China,PAN,1,4,276400.0,0,1,1,26,High,12.529607988814114,0,48,High,1
ENT304380,Partnership,USA,Voter ID,0,1,518600.0,0,0,0,3,High,13.158890080353258,0,5,Low,0
ENT304381,Partnership,Cyprus,Voter ID,1,3,112200.0,0,0,0,24,Medium,11.628047184686986,1,12,Low,0
ENT304382,Corporate,UK,Passport,1,7,133800.0,0,0,0,22,Medium,11.80410890048989,0,0,Low,0
ENT304383,Corporate,Panama,Voter ID,1,2,171700.0,0,0,2,5,Medium,12.05350987098043,1,28,Medium,0
ENT304384,Individual,Switzerland,PAN,1,5,56200.0,0,0,1,11,Medium,10.936689829317784,0,8,Low,0
ENT304385,Corporate,Switzerland,PAN,1,2,88200.0,0,0,0,9,High,11.38737357979909,0,0,Low,0
ENT304386,Individual,Mauritius,Aadhaar,1,2,110400.0,0,0,0,1,High,11.611874470755124,1,12,Low,0
ENT304387,Individual,Hong Kong,PAN,1,6,87500.0,0,0,1,21,Medium,11.37940550085183,0,8,Low,0
ENT304388,Partnership,China,Aadhaar,1,1,38700.0,0,0,0,28,High,10.563620718477313,0,0,Low,0
ENT304389,Corporate,UK,Passport,1,1,71100.0,0,0,0,13,Medium,11.171856680390034,0,0,Low,0
ENT304390,Partnership,Cyprus,Passport,1,2,44300.0,0,0,0,22,High,10.698762529141884,1,12,Low,0
ENT304391,Individual,Cayman Islands,Voter ID,1,3,30200.0,0,0,1,16,Medium,10.315630315397533,1,20,Low,0
ENT304392,Corporate,Singapore,Driving License,1,1,22300.0,0,0,0,8,High,10.012386799492118,0,0,Low,0
ENT304393,Partnership,UK,Passport,1,1,12000.0,0,0,0,15,Medium,9.392745258631441,0,0,Low,0
ENT304394,Partnership,UK,PAN,1,5,58100.0,0,0,1,26,High,10.969938154395841,0,8,Low,0
ENT304395,Corporate,India,PAN,1,3,17100.0,0,0,1,10,High,9.746892220313054,0,8,Low,0
ENT304396,Corporate,UK,Driving License,1,5,226300.0,0,0,0,3,High,12.329621250524813,0,0,Low,0
ENT304397,Corporate,UK,PAN,1,6,303600.0,0,0,2,25,Low,12.62346961830583,0,22,Medium,0
ENT304398,Corporate,USA,Voter ID,1,1,31300.0,0,0,0,25,Medium,10.351405324899678,0,0,Low,0
ENT304399,Corporate,Panama,Aadhaar,1,1,148800.0,0,0,0,10,High,11.910365121788654,1,12,Low,0
ENT304400,Individual,Switzerland,Aadhaar,1,7,144100.0,0,0,0,5,High,11.878269721588795,0,0,Low,0
ENT304401,Individual,BVI,Voter ID,0,4,100700.0,0,0,2,12,Medium,11.519911009143941,1,33,Medium,0
ENT304402,Corporate,UAE,Driving License,1,2,67300.0,0,0,0,1,Medium,11.116930374363438,0,0,Low,0
ENT304403,Individual,UAE,Voter ID,1,6,12000.0,0,0,0,18,High,9.392745258631441,0,0,Low,0
ENT304404,Corporate,Cyprus,Passport,1,2,3400.0,1,0,0,20,High,8.131824785007195,1,27,Medium,1
ENT304405,Individual,China,Passport,1,2,119800.0,1,0,0,8,High,11.693587311874056,0,15,Low,1
ENT304406,Partnership,Cyprus,Driving License,0,1,42100.0,0,0,0,24,Low,10.647826772357497,1,23,Medium,0
ENT304407,Corporate,Hong Kong,Aadhaar,1,3,477800.0,0,0,0,4,High,13.076949606797566,0,0,Low,0
ENT304408,Individual,BVI,PAN,1,3,234200.0,0,0,2,12,High,12.363934999991463,1,28,Medium,0
ENT304409,Corporate,UAE,Passport,0,2,1201700.0,0,0,0,2,High,13.999248611053492,0,6,Low,0
ENT304410,Corporate,USA,Passport,1,3,108700.0,0,0,0,18,Medium,11.596356272699,0,0,Low,0
ENT304411,Corporate,Mauritius,PAN,1,7,58500.0,0,0,1,11,Medium,10.97679912709094,1,20,Low,0
ENT304412,Individual,USA,PAN,1,6,15900.0,0,0,0,20,High,9.674137279312397,0,0,Low,0
ENT304413,Corporate,Cyprus,Passport,1,5,41600.0,0,0,0,23,High,10.635879484421974,1,12,Low,0
ENT304414,Individual,Cayman Islands,PAN,1,2,36900.0,0,0,0,10,High,10.515993929932415,1,12,Low,0
ENT304415,Individual,China,PAN,1,5,61000.0,1,0,1,16,Medium,11.0186455364637,0,23,Medium,1
ENT304416,Corporate,Cyprus,Aadhaar,1,1,118900.0,0,0,0,29,Medium,11.686046493072437,1,12,Low,0
ENT304417,Trust,UK,Passport,1,5,6200.0,0,0,0,1,High,8.732465848349879,0,0,Low,0
ENT304418,Individual,Seychelles,Aadhaar,1,5,58700.0,0,0,0,23,High,10.980212041446208,1,12,Low,0
ENT304419,Individual,Cyprus,Passport,1,7,128200.0,0,0,0,3,Medium,11.761354623750297,1,12,Low,0
ENT304420,Individual,China,Voter ID,1,6,28900.0,0,0,0,6,Medium,10.27163147557801,0,0,Low,0
ENT304421,Corporate,Cayman Islands,Aadhaar,1,1,153300.0,0,0,0,23,High,11.940158587995837,1,12,Low,0
ENT304422,Corporate,USA,Voter ID,1,7,48800.0,0,1,2,12,High,10.795506083434564,0,56,High,1
ENT304423,Individual,Seychelles,Aadhaar,1,3,15700.0,0,0,1,22,High,9.661479683575521,1,20,Low,0
ENT304424,Individual,Cyprus,Driving License,1,5,42100.0,0,0,0,9,High,10.647826772357497,1,12,Low,0
ENT304425,Individual,BVI,Driving License,0,7,56400.0,0,0,0,6,High,10.94024216782542,1,17,Low,0
ENT304426,Individual,India,Aadhaar,1,4,148400.0,0,0,1,29,High,11.907673348237187,0,8,Low,0
ENT304427,Partnership,Panama,Voter ID,1,2,126700.0,0,0,0,29,High,11.749585258937909,1,12,Low,0
ENT304428,Partnership,Cayman Islands,Passport,1,4,22100.0,0,0,0,3,High,10.003378135350923,1,12,Low,0
ENT304429,Individual,Seychelles,Driving License,1,7,7100.0,0,0,0,25,Low,8.867990898182093,1,18,Low,0
ENT304430,Individual,China,Aadhaar,0,2,92800.0,0,0,0,19,Medium,11.438212694578302,0,5,Low,0
ENT304431,Corporate,Switzerland,Voter ID,1,1,168600.0,0,0,0,28,Medium,12.035290255730406,0,0,Low,0
ENT304432,Individual,Seychelles,PAN,1,4,13100.0,1,0,0,20,High,9.48044384215367,1,27,Medium,1
ENT304433,Individual,Cyprus,Voter ID,1,1,15400.0,0,0,0,3,Medium,9.642187721358466,1,12,Low,0
ENT304434,Individual,Seychelles,Voter ID,1,5,12200.0,0,0,0,21,High,9.409273194575334,1,12,Low,0
ENT304435,Individual,Cayman Islands,Aadhaar,1,7,62200.0,0,0,1,3,Low,11.038126355768453,1,26,Medium,0
ENT304436,Partnership,Cayman Islands,Aadhaar,0,2,29400.0,0,0,0,3,High,10.288783966353765,1,17,Low,0
ENT304437,Corporate,India,Passport,1,6,155000.0,0,0,2,1,High,11.951186847493476,0,16,Low,0
ENT304438,Individual,India,PAN,1,2,899800.0,0,1,0,29,High,13.70992890674667,0,41,High,1
ENT304439,Corporate,Seychelles,Voter ID,1,6,81300.0,0,0,1,14,High,11.305913595583258,1,20,Low,0
ENT304440,Individual,Cayman Islands,Aadhaar,1,6,85600.0,0,1,1,26,Medium,11.357452244304588,1,60,High,1
ENT304441,Individual,Cayman Islands,Passport,1,5,97300.0,0,0,0,15,Medium,11.485564545613576,1,12,Low,0
ENT304442,Corporate,India,Voter ID,1,5,1361000.0,0,0,0,7,High,14.123731016387191,0,1,Low,0
ENT304443,Individual,Cayman Islands,Driving License,1,6,29600.0,0,0,0,15,Medium,10.295563423525277,1,12,Low,0
ENT304444,Individual,Cyprus,Passport,0,5,82600.0,0,0,0,14,Low,11.321777065973317,1,23,Medium,0
ENT304445,Partnership,Singapore,Passport,1,2,10400.0,0,0,0,3,Medium,9.249657234353133,0,0,Low,0
ENT304446,Individual,UK,Voter ID,1,5,516100.0,0,0,0,11,High,13.154057761743932,0,0,Low,0
ENT304447,Corporate,Switzerland,Driving License,1,1,11300.0,0,0,1,17,Medium,9.332646496360152,0,8,Low,0
ENT304448,Trust,UAE,Passport,1,1,66200.0,0,0,0,28,High,11.10045084755119,0,0,Low,0
ENT304449,Corporate,Hong Kong,Voter ID,1,4,764500.0,0,0,3,5,Medium,13.546978612394872,0,24,Medium,0
ENT304450,Individual,UAE,Aadhaar,1,7,85200.0,0,0,1,2,High,11.352768449837729,0,8,Low,0
ENT304451,Corporate,Cayman Islands,Aadhaar,1,3,47800.0,0,0,0,24,High,10.774801838762809,1,12,Low,0
ENT304452,Partnership,China,Driving License,1,6,99300.0,1,0,0,11,Low,11.505910920476012,0,21,Medium,1
ENT304453,Individual,China,Aadhaar,1,7,41400.0,0,0,0,29,High,10.63106031411106,0,0,Low,0
ENT304454,Individual,Panama,Driving License,0,4,33000.0,0,0,0,4,High,10.404293143019792,1,17,Low,0
ENT304455,Individual,Seychelles,Voter ID,1,1,18100.0,0,0,3,21,High,9.803722464346553,1,36,Medium,0
ENT304456,Trust,USA,Voter ID,1,1,141700.0,0,0,0,3,High,11.86147448281689,0,0,Low,0
ENT304457,Individual,USA,Driving License,0,7,47300.0,0,0,0,16,Medium,10.764286715905591,0,5,Low,0
ENT304458,Corporate,UAE,Aadhaar,1,7,88900.0,0,0,0,12,High,11.395278670032656,0,0,Low,0
ENT304459,Partnership,UK,Driving License,1,5,76200.0,0,0,0,29,Medium,11.241129864948206,0,0,Low,0
ENT304460,Corporate,UAE,Passport,1,4,22100.0,0,0,0,12,Medium,10.003378135350923,0,0,Low,0
ENT304461,Corporate,BVI,Voter ID,1,6,216900.0,0,0,0,17,High,12.287196307223885,1,12,Low,0
ENT304462,Individual,India,Aadhaar,1,6,27500.0,0,0,0,9,High,10.221977646629885,0,0,Low,0
ENT304463,Individual,Germany,Passport,1,7,27700.0,0,0,1,7,High,10.229223792606835,0,8,Low,0
ENT304464,Individual,Panama,Driving License,1,2,46400.0,0,1,0,1,Medium,10.74507628970625,1,52,High,1
ENT304465,Partnership,Panama,Driving License,1,5,205900.0,0,0,2,22,High,12.235150749730654,1,28,Medium,0
ENT304466,Corporate,UAE,Passport,1,3,93900.0,0,0,0,15,Medium,11.44999631476691,0,0,Low,0
ENT304467,Corporate,China,Passport,1,5,45700.0,1,0,0,22,High,10.729875458480967,0,15,Low,1
ENT304468,Individual,UK,Aadhaar,0,2,19500.0,0,0,3,22,Medium,9.87822102528824,0,29,Medium,0
ENT304469,Partnership,China,Passport,1,4,35800.0,0,0,0,16,Medium,10.485731104959568,0,0,Low,0
ENT304470,Individual,Switzerland,Aadhaar,1,4,47100.0,0,0,0,27,High,10.76004951120163,0,0,Low,0
ENT304471,Corporate,Germany,PAN,1,4,53600.0,1,0,0,8,High,10.889323003601277,0,15,Low,1
ENT304472,Trust,Switzerland,Passport,1,7,5700.0,0,0,0,29,High,8.648396877031582,0,0,Low,0
ENT304473,Partnership,USA,Passport,0,5,30200.0,0,0,3,27,Medium,10.315630315397533,0,29,Medium,0
ENT304474,Corporate,Germany,Passport,1,5,54700.0,0,0,0,19,Medium,10.909637269778615,0,0,Low,0
ENT304475,Individual,Panama,Aadhaar,1,1,9100.0,0,0,1,22,Medium,9.116139576577355,1,20,Low,0
ENT304476,Individual,UAE,Voter ID,1,2,63200.0,0,0,0,17,High,11.05407540279458,0,0,Low,0
ENT304477,Individual,India,Aadhaar,1,2,33600.0,0,0,0,7,High,10.422311107413181,0,0,Low,0
ENT304478,Individual,India,Voter ID,0,3,28600.0,0,0,0,5,High,10.261196961231647,0,5,Low,0
ENT304479,Trust,Cayman Islands,Driving License,1,7,27400.0,0,0,0,26,Low,10.21833478806055,1,18,Low,0
ENT304480,Individual,Cyprus,Driving License,1,1,40100.0,0,0,0,20,High,10.599156550639583,1,12,Low,0
ENT304481,Individual,Hong Kong,Aadhaar,1,1,364100.0,0,0,0,9,Medium,12.805186580657969,0,0,Low,0
ENT304482,Corporate,BVI,Voter ID,1,4,21400.0,0,0,0,22,High,9.97119292889014,1,12,Low,0
ENT304483,Corporate,Cayman Islands,Passport,1,5,21200.0,0,0,0,25,High,9.961803629358965,1,12,Low,0
ENT304484,Individual,China,PAN,1,6,394300.0,0,0,0,7,High,12.884869856002497,0,0,Low,0
ENT304485,Partnership,Cyprus,PAN,1,6,8300.0,0,0,0,25,High,9.024131268455035,1,12,Low,0
ENT304486,Corporate,Seychelles,Aadhaar,1,5,37300.0,1,0,0,19,Low,10.526775414924009,1,33,Medium,1
ENT304487,Individual,UK,PAN,1,5,408900.0,0,0,0,13,Medium,12.921228351935461,0,0,Low,0
ENT304488,Corporate,Singapore,Driving License,1,6,208300.0,0,0,0,8,High,12.246739428005663,0,0,Low,0
ENT304489,Individual,China,Aadhaar,1,3,16100.0,0,0,0,23,High,9.686636660844938,0,0,Low,0
ENT304490,Corporate,BVI,Aadhaar,1,6,48200.0,0,0,0,1,High,10.783135046711445,1,12,Low,0
ENT304491,Individual,China,Voter ID,1,3,335800.0,0,0,2,25,High,12.724274001584217,0,16,Low,0
ENT304492,Individual,Cayman Islands,Driving License,1,6,41100.0,0,0,0,20,Low,10.623787731088578,1,18,Low,0
ENT304493,Individual,Germany,PAN,1,4,431400.0,0,0,0,2,Low,12.974793330968813,0,6,Low,0
ENT304494,Individual,Germany,Aadhaar,1,4,98800.0,0,0,1,12,Low,11.500863005142227,0,14,Low,0
ENT304495,Corporate,Cyprus,Aadhaar,1,3,177100.0,0,0,0,1,High,12.084475470282369,1,12,Low,0
ENT304496,Corporate,BVI,Voter ID,1,5,41100.0,0,0,1,18,High,10.623787731088578,1,20,Low,0
ENT304497,Corporate,UAE,Aadhaar,1,4,6700.0,0,0,0,1,High,8.81001204797317,0,0,Low,0
ENT304498,Corporate,USA,Aadhaar,0,5,35000.0,0,0,0,17,High,10.463131911491967,0,5,Low,0
ENT304499,Individual,Seychelles,Aadhaar,1,6,92000.0,0,0,0,11,High,11.429554725537322,1,12,Low,0
ENT304500,Individual,Mauritius,Passport,1,4,14500.0,0,0,1,1,Low,9.581972891547895,1,26,Medium,0
ENT304501,Individual,Seychelles,Passport,1,2,36100.0,0,0,0,14,High,10.494075844768336,1,12,Low,0
ENT304502,Individual,Germany,PAN,1,5,149100.0,0,0,0,6,Low,11.912379207638454,0,6,Low,0
ENT304503,Individual,Cayman Islands,Driving License,1,7,27600.0,0,0,0,5,Low,10.225607282932941,1,18,Low,0
ENT304504,Individual,USA,Driving License,1,2,44400.0,0,0,0,23,High,10.70101727068921,0,0,Low,0
ENT304505,Individual,Cayman Islands,Passport,1,3,134600.0,0,0,1,1,High,11.810070125585671,1,20,Low,0
ENT304506,Individual,Switzerland,Aadhaar,1,4,77100.0,0,0,0,20,Medium,11.252871529635922,0,0,Low,0
ENT304507,Individual,Germany,Driving License,1,7,13000.0,0,0,0,29,Medium,9.472781556562168,0,0,Low,0
ENT304508,Trust,UK,Driving License,1,1,28100.0,0,0,0,22,High,10.243560441877241,0,0,Low,0
ENT304509,Corporate,Panama,PAN,1,3,61400.0,0,0,0,5,High,11.02518140064756,1,12,Low,0
ENT304510,Individual,India,Voter ID,1,5,103800.0,0,0,0,26,High,11.550230883578887,0,0,Low,0
ENT304511,Corporate,USA,PAN,1,4,84100.0,0,0,1,16,High,11.339773736496767,0,8,Low,0
ENT304512,Individual,UAE,Passport,1,7,159400.0,0,0,0,15,Medium,11.979178318844294,0,0,Low,0
ENT304513,Corporate,India,Aadhaar,1,3,263700.0,0,0,0,28,Low,12.48257116452228,0,6,Low,0
ENT304514,Corporate,USA,Passport,1,5,77200.0,0,0,3,21,High,11.25416768929685,0,24,Medium,0
ENT304515,Corporate,Germany,PAN,1,4,20400.0,0,0,0,28,High,9.923339198238729,0,0,Low,0
ENT304516,Corporate,Hong Kong,Aadhaar,1,2,35800.0,0,0,0,25,Low,10.485731104959568,0,6,Low,0
ENT304517,Individual,USA,Passport,1,2,44500.0,0,0,0,20,Medium,10.703266939811954,0,0,Low,0
ENT304518,Partnership,Cyprus,PAN,1,4,23200.0,0,0,0,5,Low,10.05195066017375,1,18,Low,0
ENT304519,Corporate,UK,Passport,1,2,175500.0,0,0,0,17,Medium,12.075400019877522,0,0,Low,0
ENT304520,Trust,Mauritius,Passport,1,2,11400.0,0,0,1,16,High,9.34145634983372,1,20,Low,0
ENT304521,Corporate,China,Passport,1,2,131200.0,0,0,2,22,High,11.784485777414298,0,16,Low,0
ENT304522,Individual,Panama,Driving License,1,1,92000.0,0,0,0,18,Medium,11.429554725537322,1,12,Low,0
ENT304523,Trust,Singapore,Aadhaar,1,3,84200.0,0,0,0,16,Low,11.340962076644454,0,6,Low,0
ENT304524,Individual,UAE,Voter ID,0,3,12700.0,0,0,3,14,Medium,9.44943600950432,0,29,Medium,0
ENT304525,Corporate,Switzerland,PAN,0,6,65200.0,0,0,0,13,High,11.08523008522044,0,5,Low,0
ENT304526,Corporate,Seychelles,Passport,1,3,138800.0,0,1,0,5,Medium,11.840796531639839,1,52,High,1
ENT304527,Partnership,Panama,Aadhaar,1,5,42700.0,0,0,3,14,High,10.661977618146238,1,36,Medium,0
ENT304528,Corporate,Mauritius,Passport,1,5,58200.0,0,0,0,23,Medium,10.971657815702502,1,12,Low,0
ENT304529,Corporate,Panama,Driving License,1,4,11700.0,0,0,0,5,Low,9.367429587218957,1,18,Low,0
ENT304530,Corporate,Germany,Voter ID,1,4,28000.0,0,0,0,3,High,10.239995502805316,0,0,Low,0
ENT304531,Individual,BVI,Voter ID,1,4,22500.0,0,0,0,13,High,10.021315031649332,1,12,Low,0
ENT304532,Individual,Mauritius,PAN,0,3,10300.0,0,0,0,2,Medium,9.239996256883693,1,17,Low,0
ENT304533,Corporate,Cayman Islands,Aadhaar,1,3,131800.0,0,0,1,6,Medium,11.789048488275174,1,20,Low,0
ENT304534,Corporate,USA,Voter ID,1,7,442800.0,0,0,2,9,Low,13.000875738169986,0,22,Medium,0
ENT304535,Trust,Seychelles,Aadhaar,1,7,33000.0,0,0,0,7,High,10.404293143019792,1,12,Low,0
ENT304536,Partnership,USA,Passport,1,1,92100.0,0,0,0,22,High,11.430641079947755,0,0,Low,0
ENT304537,Individual,UK,PAN,1,7,36500.0,0,0,0,15,Medium,10.505094936455558,0,0,Low,0
ENT304538,Corporate,Mauritius,Passport,1,5,314100.0,0,0,0,2,High,12.657469869221128,1,12,Low,0
ENT304539,Individual,Panama,Passport,1,4,44200.0,0,0,0,17,Medium,10.69650269224425,1,12,Low,0
ENT304540,Corporate,UAE,Voter ID,1,4,54700.0,0,0,1,7,High,10.909637269778615,0,8,Low,0
ENT304541,Partnership,Switzerland,Driving License,0,6,204100.0,0,0,0,14,Medium,12.226370248344972,0,5,Low,0
ENT304542,Corporate,Singapore,Voter ID,1,4,8000.0,1,0,0,14,Medium,8.987321812850125,0,15,Low,1
ENT304543,Corporate,Singapore,PAN,1,5,59600.0,0,0,3,28,High,10.995427631436174,0,24,Medium,0
ENT304544,Corporate,Cyprus,Driving License,1,1,239700.0,0,0,0,17,High,12.387147592295292,1,12,Low,0
ENT304545,Corporate,USA,PAN,1,5,387700.0,0,0,0,20,Low,12.867989702969597,0,6,Low,0
ENT304546,Individual,Hong Kong,Passport,1,6,623500.0,0,0,0,2,Medium,13.34310564795018,0,0,Low,0
ENT304547,Individual,BVI,Driving License,1,4,102100.0,0,0,0,3,Medium,11.533717798424087,1,12,Low,0
ENT304548,Trust,Switzerland,Aadhaar,0,1,300900.0,0,0,0,18,Medium,12.614536585975857,0,5,Low,0
ENT304549,Individual,Germany,Voter ID,1,4,19700.0,0,0,0,7,Medium,9.888424674859083,0,0,Low,0
ENT304550,Individual,Hong Kong,Passport,1,7,94900.0,0,0,0,23,High,11.460589521950299,0,0,Low,0
ENT304551,Individual,Cyprus,PAN,1,5,91500.0,0,0,0,3,High,11.424105180165641,1,12,Low,0
ENT304552,Corporate,Singapore,Passport,1,7,85600.0,0,0,2,27,High,11.357452244304588,0,16,Low,0
ENT304553,Corporate,USA,Aadhaar,1,2,15800.0,0,0,0,1,High,9.6678285081515,0,0,Low,0
ENT304554,Corporate,BVI,Driving License,1,5,34500.0,0,0,0,28,High,10.448743588106625,1,12,Low,0
ENT304555,Individual,India,PAN,1,1,218000.0,0,0,0,19,High,12.292254928916668,0,0,Low,0
ENT304556,Individual,Cayman Islands,PAN,1,3,17900.0,0,0,0,13,Medium,9.792611856190192,1,12,Low,0
ENT304557,Corporate,USA,PAN,1,6,30000.0,0,0,0,10,Medium,10.308985993422082,0,0,Low,0
ENT304558,Partnership,Cyprus,Voter ID,1,5,66200.0,0,0,0,29,Medium,11.10045084755119,1,12,Low,0
ENT304559,Corporate,Panama,Aadhaar,1,1,12600.0,0,0,0,29,Medium,9.441531454869693,1,12,Low,0
ENT304560,Individual,Switzerland,Driving License,1,4,18300.0,0,0,0,25,High,9.814710982145282,0,0,Low,0
ENT304561,Corporate,USA,Driving License,1,1,97000.0,0,0,0,28,High,11.48247656671073,0,0,Low,0
ENT304562,Individual,USA,PAN,1,7,161300.0,0,0,0,19,High,11.991027463722105,0,0,Low,0
ENT304563,Corporate,UAE,Passport,1,7,67200.0,0,0,3,13,High,11.1154434073529,0,24,Medium,0
ENT304564,Corporate,Singapore,PAN,1,1,15800.0,0,0,0,26,Medium,9.6678285081515,0,0,Low,0
ENT304565,Individual,Seychelles,PAN,0,4,6400.0,0,0,2,27,High,8.764209507142004,1,33,Medium,0
ENT304566,Individual,Mauritius,Passport,1,2,614500.0,0,0,0,21,Medium,13.328565835326202,1,12,Low,0
ENT304567,Trust,Mauritius,Aadhaar,1,6,16700.0,0,0,1,20,High,9.723223876851618,1,20,Low,0
ENT304568,Individual,UAE,Passport,1,2,17500.0,0,0,0,25,High,9.770013301136158,0,0,Low,0
ENT304569,Corporate,Panama,Voter ID,1,2,11700.0,0,0,0,20,High,9.367429587218957,1,12,Low,0
ENT304570,Individual,China,Passport,1,2,35600.0,0,0,1,22,High,10.480129006333248,0,8,Low,0
ENT304571,Individual,Seychelles,Passport,1,7,157600.0,0,0,0,19,High,11.967821801563451,1,12,Low,0
ENT304572,Partnership,Panama,Passport,1,6,24700.0,0,0,0,11,Low,10.114599007626499,1,18,Low,0
ENT304573,Individual,UK,Passport,1,1,10200.0,0,0,0,23,High,9.23024103368252,0,0,Low,0
ENT304574,Individual,Seychelles,Voter ID,1,6,197700.0,0,0,0,12,Medium,12.194511067314858,1,12,Low,0
ENT304575,Individual,Cyprus,Voter ID,1,2,44600.0,0,0,0,1,High,10.70551155928146,1,12,Low,0
ENT304576,Corporate,Cayman Islands,Driving License,1,2,82000.0,0,0,0,19,High,11.314486721293981,1,12,Low,0
ENT304577,Individual,BVI,Aadhaar,1,6,103600.0,0,0,0,26,High,11.548302261270587,1,12,Low,0
ENT304578,Corporate,China,Driving License,1,3,278600.0,0,0,0,4,Medium,12.53753592969685,0,0,Low,0
ENT304579,Individual,Singapore,PAN,1,6,307000.0,0,0,0,1,Low,12.634606283893019,0,6,Low,0
ENT304580,Individual,UAE,Driving License,1,6,24400.0,0,0,0,12,Medium,10.102379394048045,0,0,Low,0
ENT304581,Individual,China,Driving License,0,7,95000.0,0,0,0,3,High,11.461642696843066,0,5,Low,0
ENT304582,Corporate,India,Driving License,1,3,97600.0,0,0,1,15,Low,11.488643018250334,0,14,Low,0
ENT304583,Corporate,BVI,Passport,1,7,114000.0,0,0,0,14,Medium,11.643962499267984,1,12,Low,0
ENT304584,Individual,UK,Aadhaar,1,6,518000.0,0,0,0,17,High,13.157732451741687,0,0,Low,0
ENT304585,Corporate,USA,Driving License,1,5,16000.0,1,0,0,28,Medium,9.680406499268875,0,15,Low,1
ENT304586,Individual,Panama,Voter ID,1,1,138800.0,0,0,3,16,Low,11.840796531639839,1,42,High,1
ENT304587,Corporate,Cayman Islands,Driving License,1,5,34400.0,0,0,0,29,High,10.445840912706414,1,12,Low,0
ENT304588,Partnership,Mauritius,Driving License,1,5,19100.0,0,0,0,4,Medium,9.857495968685136,1,12,Low,0
ENT304589,Individual,Switzerland,Passport,1,4,152800.0,0,0,0,6,Medium,11.93689170019576,0,0,Low,0
ENT304590,Corporate,UK,Voter ID,1,1,972000.0,0,0,0,28,High,13.78711211224863,0,1,Low,0
ENT304591,Individual,Panama,Passport,1,5,137000.0,0,0,0,22,High,11.827743504053695,1,12,Low,0
ENT304592,Corporate,USA,Passport,1,4,482900.0,0,0,0,9,High,13.087566942681606,0,0,Low,0
ENT304593,Trust,UAE,PAN,1,6,278300.0,0,0,0,15,High,12.536458540752227,0,0,Low,0
ENT304594,Corporate,USA,Aadhaar,1,6,95100.0,0,0,0,24,High,11.462694763725306,0,0,Low,0
ENT304595,Individual,UAE,Voter ID,1,4,334100.0,0,0,0,9,High,12.719198621456203,0,0,Low,0
ENT304596,Corporate,Seychelles,Driving License,1,2,17000.0,0,0,0,24,High,9.741027444837728,1,12,Low,0
ENT304597,Individual,Panama,Voter ID,1,2,36300.0,0,0,0,1,High,10.499600568082863,1,12,Low,0
ENT304598,Individual,Panama,PAN,1,6,76100.0,0,0,0,1,High,11.239816684367907,1,12,Low,0
ENT304599,Individual,BVI,Aadhaar,1,1,17200.0,1,0,0,16,High,9.75272280064639,1,27,Medium,1
ENT304600,Individual,Switzerland,PAN,1,3,10000.0,0,0,0,12,Medium,9.210440366976517,0,0,Low,0
ENT304601,Partnership,Germany,Passport,1,4,116600.0,0,0,0,18,High,11.666513129191083,0,0,Low,0
