txn_id,customer_id,amount,txn_type,channel,merchant,hour_of_day,day_of_week,is_international,amount_log,is_night_txn,is_weekend,is_high_amount,is_fraud
TXN1088652,CUST101480,548.53,International,Internet Banking,Pharmacy,17,3,0,6.309063367439861,0,0,0,0
TXN1088653,CUST104210,1056.53,International,POS Terminal,Unknown Merchant,9,5,0,6.963691279312372,0,1,0,0
TXN1088654,CUST106546,473.68,International,Internet Banking,Amazon,22,5,0,6.162640892796938,0,1,0,0
TXN1088655,CUST107971,281.75,UPI Payment,Branch,Petrol Pump,12,5,0,5.64456311499623,0,1,0,0
TXN1088656,CUST104730,645.99,UPI Payment,Internet Banking,Pharmacy,0,4,0,6.472330838430915,1,0,0,0
TXN1088657,CUST105058,1358.82,International,POS Terminal,Petrol Pump,8,5,0,7.215107617029497,0,1,0,0
TXN1088658,CUST101484,802.33,RTGS,Mobile App,Petrol Pump,4,1,0,6.688765588430389,1,0,0,0
TXN1088659,CUST102102,1404.88,POS,Internet Banking,Unknown Merchant,18,0,0,7.248418720221818,0,0,0,0
TXN1088660,CUST106264,85.7,Online Transfer,POS Terminal,Petrol Pump,13,3,0,4.462453883786496,0,0,0,0
TXN1088661,CUST100940,1289.37,NEFT,Branch,Myntra,17,0,0,7.1626842779356625,0,0,0,0
TXN1088662,CUST100838,46.25,POS,Mobile App,Jeweller,18,4,0,3.855452653939752,0,0,0,0
TXN1088663,CUST100565,1994.7,POS,ATM,Pharmacy,8,1,0,7.598750144973939,0,0,0,0
TXN1088664,CUST102390,23.01,Online Transfer,ATM,Jeweller,3,0,0,3.178470410233162,1,0,0,0
TXN1088665,CUST101516,3200.33,POS,ATM,Electronics Store,7,6,0,8.071321627439673,0,1,0,0
TXN1088666,CUST106975,2956.52,NEFT,ATM,Petrol Pump,7,0,0,7.992106358297978,0,0,0,0
TXN1088667,CUST100216,766.07,International,ATM,DMart,22,3,0,6.6425780618704255,0,0,0,1
TXN1088668,CUST105148,118.38,ATM Withdrawal,Branch,Amazon,14,0,0,4.782311682740504,0,0,0,0
TXN1088669,CUST100207,346.12,ATM Withdrawal,Branch,Amazon,17,2,1,5.849670541490095,0,0,0,0
TXN1088670,CUST105870,2176.76,Online Transfer,POS Terminal,Petrol Pump,13,1,0,7.686052104583764,0,0,0,0
TXN1088671,CUST107433,1365.46,POS,POS Terminal,Pharmacy,19,6,0,7.219978733077271,0,1,0,0
TXN1088672,CUST102635,133.29,Online Transfer,ATM,Flipkart,13,4,1,4.900001640593084,0,0,0,0
TXN1088673,CUST105490,194.63,POS,Mobile App,Swiggy,15,1,0,5.276225120073221,0,0,0,0
TXN1088674,CUST107795,38706.94,NEFT,Internet Banking,Amazon,21,3,0,10.563800025932462,0,0,0,0
TXN1088675,CUST106839,40.11,Cheque,Branch,Swiggy,9,2,0,3.716251400909787,0,0,0,0
TXN1088676,CUST104112,10.0,UPI Payment,POS Terminal,Swiggy,1,2,0,2.3978952727983707,1,0,0,0
TXN1088677,CUST100463,10.0,NEFT,Internet Banking,Pharmacy,18,0,0,2.3978952727983707,0,0,0,0
TXN1088678,CUST107125,387.0,International,Mobile App,Swiggy,1,6,0,5.961005339623274,1,1,0,0
TXN1088679,CUST102174,111.33,International,Branch,Electronics Store,21,3,0,4.721440967653478,0,0,0,0
TXN1088680,CUST104318,294.61,International,Mobile App,Petrol Pump,8,1,0,5.6890410180011655,0,0,0,0
TXN1088681,CUST102670,2141.46,UPI Payment,Branch,IRCTC,20,1,0,7.669709980519356,0,0,0,0
TXN1088682,CUST100194,12388.75,Online Transfer,ATM,Reliance,22,0,0,9.424624796857067,0,0,0,0
TXN1088683,CUST102816,552.0,RTGS,Internet Banking,Reliance,18,2,0,6.315358001522335,0,0,0,0
TXN1088684,CUST106436,526.92,NEFT,Internet Banking,Swiggy,20,4,1,6.268944757075166,0,0,0,0
TXN1088685,CUST107522,9975.98,International,POS Terminal,Flipkart,23,1,0,9.208035718300893,1,0,0,1
TXN1088686,CUST102671,1216.97,POS,POS Terminal,Zomato,12,3,0,7.104940817424634,0,0,0,0
TXN1088687,CUST106979,1028.76,POS,ATM,Hospital,0,1,0,6.937081044363964,1,0,0,0
TXN1088688,CUST103824,4797.57,ATM Withdrawal,Branch,Myntra,5,4,0,8.47607323584333,1,0,0,0
TXN1088689,CUST105823,296.88,Online Transfer,Internet Banking,Reliance,14,4,0,5.696690720842445,0,0,0,0
TXN1088690,CUST107179,28.73,Cheque,Internet Banking,Electronics Store,18,0,1,3.3921566370100065,0,0,0,0
TXN1088691,CUST105973,423.36,NEFT,ATM,Electronics Store,1,6,0,6.050582151591071,1,1,0,0
TXN1088692,CUST101432,84.4,NEFT,Internet Banking,Reliance,21,3,0,4.447346100794524,0,0,0,0
TXN1088693,CUST104259,199.78,Online Transfer,Branch,Amazon,13,3,0,5.302209781263381,0,0,0,0
TXN1088694,CUST107765,121.34,ATM Withdrawal,ATM,Reliance,12,6,0,4.806804053814419,0,1,0,0
TXN1088695,CUST103232,405.05,UPI Payment,POS Terminal,IRCTC,9,4,0,6.0064763047284195,0,0,0,0
TXN1088696,CUST100339,588.52,UPI Payment,Internet Banking,IRCTC,11,5,0,6.379308646458743,0,1,0,0
TXN1088697,CUST103181,31.36,Cheque,Branch,Flipkart,10,5,0,3.4769230921902907,0,1,0,0
TXN1088698,CUST102779,5055.55,NEFT,Mobile App,Petrol Pump,10,0,0,8.528439711555968,0,0,0,0
TXN1088699,CUST104663,1939.12,Cheque,POS Terminal,Jeweller,7,6,0,7.570505105814494,0,1,0,0
TXN1088700,CUST105268,57.84,ATM Withdrawal,POS Terminal,Electronics Store,15,1,0,4.074821895733237,0,0,0,0
TXN1088701,CUST105953,686.59,International,Branch,Myntra,4,4,0,6.533192730063789,1,0,0,0
TXN1088702,CUST107991,30764.65,NEFT,POS Terminal,Reliance,2,4,0,10.334154086856486,1,0,0,1
TXN1088703,CUST103917,551.57,NEFT,ATM,Big Bazaar,20,0,0,6.314580122199121,0,0,0,0
TXN1088704,CUST100614,423.4,RTGS,Branch,DMart,7,4,0,6.050676406739828,0,0,0,0
TXN1088705,CUST101222,31.48,ATM Withdrawal,Branch,Flipkart,14,6,0,3.4806245152934774,0,1,0,0
TXN1088706,CUST106220,100.36,ATM Withdrawal,POS Terminal,IRCTC,17,6,0,4.618678536012884,0,1,0,0
TXN1088707,CUST101833,518.89,Online Transfer,Branch,Flipkart,5,1,0,6.253617250736518,1,0,0,0
TXN1088708,CUST101226,1228.09,POS,POS Terminal,Swiggy,8,3,0,7.11402933715334,0,0,0,0
TXN1088709,CUST107300,148.6,POS,Mobile App,Swiggy,10,1,0,5.007965065540377,0,0,0,0
TXN1088710,CUST106980,497.89,RTGS,Branch,Flipkart,9,0,0,6.212385630569092,0,0,0,0
TXN1088711,CUST107343,7043.03,ATM Withdrawal,Mobile App,Myntra,13,0,0,8.85993572855081,0,0,0,0
TXN1088712,CUST105262,533.06,ATM Withdrawal,POS Terminal,DMart,21,3,0,6.280508192198895,0,0,0,0
TXN1088713,CUST106648,3143.44,NEFT,POS Terminal,Pharmacy,19,5,0,8.05339109286655,0,1,0,0
TXN1088714,CUST103625,319.14,UPI Payment,Mobile App,Petrol Pump,1,0,0,5.768758400118552,1,0,0,0
TXN1088715,CUST102461,2830.56,NEFT,POS Terminal,Pharmacy,18,6,0,7.948583075511233,0,1,0,0
TXN1088716,CUST105864,1046.82,International,Branch,Jeweller,0,5,0,6.954467094404093,1,1,0,0
TXN1088717,CUST102963,94.89,Online Transfer,Mobile App,Swiggy,6,0,0,4.56320170116559,0,0,0,0
TXN1088718,CUST103113,63.34,RTGS,Internet Banking,Amazon,8,4,0,4.16418152181088,0,0,0,0
TXN1088719,CUST102881,4300.5,POS,Mobile App,Jeweller,4,6,0,8.366719078061402,1,1,0,0
TXN1088720,CUST103751,1238.44,Cheque,ATM,Amazon,20,1,0,7.122414943688036,0,0,0,0
TXN1088721,CUST105528,69.13,NEFT,Branch,Swiggy,7,6,0,4.250350662548819,0,1,0,0
TXN1088722,CUST103773,379.57,POS,Branch,Amazon,7,5,0,5.941670128844168,0,1,0,0
TXN1088723,CUST101218,1195.9,UPI Payment,Mobile App,Hospital,7,3,0,7.087490159879325,0,0,0,0
TXN1088724,CUST102301,11.33,Cheque,Branch,Swiggy,1,4,1,2.512035317176253,1,0,0,0
TXN1088725,CUST100079,610.83,NEFT,Branch,Swiggy,17,4,0,6.416454466147155,0,0,0,0
TXN1088726,CUST106719,1407.81,POS,Mobile App,Big Bazaar,21,3,0,7.250500655396441,0,0,0,0
TXN1088727,CUST102506,450.57,Cheque,POS Terminal,Myntra,21,5,0,6.112730399599464,0,1,0,0
TXN1088728,CUST107585,1586.25,RTGS,Branch,Myntra,7,5,0,7.36975823805056,0,1,0,0
TXN1088729,CUST106221,66.02,POS,Mobile App,Petrol Pump,14,4,0,4.2049910823091645,0,0,0,0
TXN1088730,CUST103664,11961.75,ATM Withdrawal,Branch,DMart,1,6,0,9.389552934184424,1,1,0,0
TXN1088731,CUST103865,10.0,ATM Withdrawal,Internet Banking,DMart,18,6,0,2.3978952727983707,0,1,0,0
TXN1088732,CUST101937,24.14,ATM Withdrawal,POS Terminal,Unknown Merchant,12,2,0,3.2244602031621015,0,0,0,0
TXN1088733,CUST100799,1687.15,Online Transfer,ATM,IRCTC,4,1,0,7.431388533767101,1,0,0,0
TXN1088734,CUST104258,559.22,ATM Withdrawal,ATM,IRCTC,0,4,0,6.32832956372389,1,0,0,0
TXN1088735,CUST104992,17.87,International,Branch,Zomato,12,0,0,2.9375733593804587,0,0,0,0
TXN1088736,CUST104929,3351.03,UPI Payment,Branch,Pharmacy,13,2,0,8.117321411442592,0,0,0,0
TXN1088737,CUST106468,52.45,Online Transfer,POS Terminal,Zomato,12,2,0,3.9787466374710543,0,0,0,0
TXN1088738,CUST103396,1231.14,RTGS,Internet Banking,Hospital,16,3,0,7.116507774000979,0,0,0,0
TXN1088739,CUST101971,10.0,ATM Withdrawal,ATM,DMart,12,5,0,2.3978952727983707,0,1,0,0
TXN1088740,CUST100776,24.54,ATM Withdrawal,Internet Banking,Big Bazaar,18,2,0,3.240245850604393,0,0,0,0
TXN1088741,CUST107806,2168.02,International,Branch,Pharmacy,22,3,0,7.682030731623459,0,0,0,0
TXN1088742,CUST102297,13479.48,UPI Payment,Mobile App,IRCTC,0,6,0,9.508997992140943,1,1,0,1
TXN1088743,CUST102449,554.24,Cheque,POS Terminal,Reliance,9,1,0,6.319400452706908,0,0,0,0
TXN1088744,CUST107836,506.41,Online Transfer,Internet Banking,Hospital,13,3,0,6.229319355287885,0,0,0,0
TXN1088745,CUST107647,27.61,ATM Withdrawal,Branch,Electronics Store,20,5,0,3.3537563070620187,0,1,0,0
TXN1088746,CUST101098,114.35,POS,ATM,Myntra,9,6,1,4.747970984619762,0,1,0,0
TXN1088747,CUST104364,69.42,POS,ATM,Swiggy,12,4,0,4.254477313726906,0,0,0,0
TXN1088748,CUST103769,104.68,NEFT,Internet Banking,Flipkart,23,6,0,4.66041566021407,1,1,0,0
TXN1088749,CUST104731,25.75,ATM Withdrawal,Internet Banking,Flipkart,16,2,0,3.2865344733420154,0,0,0,0
TXN1088750,CUST104041,1565.19,ATM Withdrawal,Branch,Unknown Merchant,8,1,0,7.356401197415851,0,0,0,0
TXN1088751,CUST103887,168.24,POS,Branch,Amazon,8,6,0,5.131317825851867,0,1,0,0
TXN1088752,CUST105523,5370.51,NEFT,Branch,Electronics Store,5,1,0,8.588864339782235,1,0,0,0
TXN1088753,CUST102033,74.1,Cheque,Mobile App,Swiggy,3,2,0,4.318820558770089,1,0,0,0
TXN1088754,CUST103133,270.99,NEFT,POS Terminal,Reliance,19,3,0,5.6057653009142765,0,0,0,0
TXN1088755,CUST102543,494.28,RTGS,Internet Banking,Flipkart,4,1,0,6.205123259210977,1,0,0,0
TXN1088756,CUST107343,162.84,Online Transfer,Mobile App,Myntra,18,4,0,5.098890341851143,0,0,0,0
TXN1088757,CUST104415,25.97,POS,Branch,Zomato,5,5,0,3.2947251371516386,1,1,0,0
TXN1088758,CUST104492,652.33,ATM Withdrawal,Internet Banking,Unknown Merchant,5,6,0,6.482082361502622,1,1,0,0
TXN1088759,CUST107227,1713.93,ATM Withdrawal,ATM,Zomato,15,6,0,7.447127542440501,0,1,0,0
TXN1088760,CUST100612,707.4,Online Transfer,ATM,DMart,22,0,1,6.563008905908679,0,0,0,0
TXN1088761,CUST107045,2777.69,Cheque,POS Terminal,DMart,10,4,0,7.9297348726026415,0,0,0,0
TXN1088762,CUST105368,102.78,Cheque,ATM,Reliance,3,3,0,4.642273273939594,1,0,0,0
TXN1088763,CUST104247,22109.36,Cheque,POS Terminal,Big Bazaar,9,0,0,10.003801555944175,0,0,0,0
TXN1088764,CUST101805,291.12,International,Internet Banking,Zomato,8,2,0,5.677164676751909,0,0,0,0
TXN1088765,CUST103202,298.27,International,Internet Banking,Swiggy,0,4,0,5.701346175955851,1,0,0,1
TXN1088766,CUST106379,1128.15,POS,Mobile App,Unknown Merchant,5,2,0,7.029220416263313,1,0,0,1
TXN1088767,CUST102387,13524.54,POS,Branch,IRCTC,13,0,0,9.512335028980505,0,0,0,0
TXN1088768,CUST106969,231.12,RTGS,ATM,IRCTC,0,1,0,5.447254479322408,1,0,0,0
TXN1088769,CUST103887,4281.98,RTGS,Internet Banking,Petrol Pump,10,2,0,8.362404307980373,0,0,0,0
TXN1088770,CUST107126,549.37,RTGS,Internet Banking,Electronics Store,12,3,0,6.310590779319685,0,0,0,0
TXN1088771,CUST106999,17.91,POS,ATM,Petrol Pump,4,2,0,2.9396908826703663,1,0,0,0
TXN1088772,CUST107032,642.19,Online Transfer,POS Terminal,Amazon,18,2,0,6.466440170480215,0,0,0,0
TXN1088773,CUST100128,307.17,ATM Withdrawal,Mobile App,Petrol Pump,7,3,0,5.7306515787582235,0,0,0,0
TXN1088774,CUST104329,6898.08,Cheque,POS Terminal,Myntra,11,2,1,8.839143348362338,0,0,0,0
TXN1088775,CUST101780,65.86,RTGS,POS Terminal,Big Bazaar,4,0,1,4.202600880991953,1,0,0,0
TXN1088776,CUST105981,141.28,UPI Payment,ATM,IRCTC,9,3,0,4.957796947080254,0,0,0,0
TXN1088777,CUST106570,49.58,Cheque,Branch,Amazon,16,5,0,3.923556241241819,0,1,0,0
TXN1088778,CUST103639,1839.33,ATM Withdrawal,Mobile App,Amazon,5,0,1,7.51770018234822,1,0,0,0
TXN1088779,CUST105144,385.27,UPI Payment,Mobile App,Petrol Pump,17,3,0,5.956536606806695,0,0,0,0
TXN1088780,CUST103479,836.34,POS,Internet Banking,Petrol Pump,11,1,0,6.730230200671724,0,0,0,0
TXN1088781,CUST103012,1043.15,RTGS,Mobile App,Big Bazaar,12,2,0,6.950958436282785,0,0,0,0
TXN1088782,CUST107578,10.0,ATM Withdrawal,Internet Banking,Jeweller,0,0,0,2.3978952727983707,1,0,0,0
TXN1088783,CUST100238,10.0,International,ATM,Reliance,11,2,0,2.3978952727983707,0,0,0,0
TXN1088784,CUST102626,3203.89,POS,ATM,Hospital,21,4,0,8.072433047392924,0,0,0,0
TXN1088785,CUST103739,116.14,NEFT,ATM,Petrol Pump,22,2,0,4.7633698006616365,0,0,0,0
TXN1088786,CUST104677,1258.87,Cheque,POS Terminal,Unknown Merchant,13,4,0,7.138763820019483,0,0,0,0
TXN1088787,CUST103447,436.57,Cheque,Internet Banking,Swiggy,2,3,0,6.081236692999035,1,0,0,0
TXN1088788,CUST103723,10683.13,Online Transfer,Mobile App,Swiggy,20,6,0,9.276514741883268,0,1,0,0
TXN1088789,CUST101171,326.18,International,POS Terminal,Myntra,9,6,0,5.790510478166025,0,1,0,0
TXN1088790,CUST105218,1836.93,ATM Withdrawal,Internet Banking,Big Bazaar,21,6,0,7.516395217315521,0,1,0,0
TXN1088791,CUST104592,443.66,UPI Payment,ATM,Big Bazaar,19,0,0,6.097309945191323,0,0,0,0
TXN1088792,CUST106644,596.31,Online Transfer,Branch,Hospital,18,3,0,6.392436241603806,0,0,0,0
TXN1088793,CUST104809,203.05,ATM Withdrawal,POS Terminal,Pharmacy,0,6,0,5.318365061851814,1,1,0,0
TXN1088794,CUST103678,499.51,NEFT,Mobile App,Myntra,17,1,1,6.215627578575657,0,0,0,0
TXN1088795,CUST103274,180.86,Online Transfer,Internet Banking,Swiggy,23,5,0,5.203237160297767,1,1,0,0
TXN1088796,CUST100794,59.41,NEFT,Branch,Swiggy,2,0,0,4.101154654150649,1,0,0,0
TXN1088797,CUST103431,175.01,UPI Payment,POS Terminal,Flipkart,17,6,0,5.170540811605878,0,1,0,0
TXN1088798,CUST103854,226.33,Online Transfer,ATM,Flipkart,13,0,0,5.426402706311255,0,0,0,0
TXN1088799,CUST105952,1028.61,International,Internet Banking,DMart,3,2,0,6.9369353687444635,1,0,0,0
TXN1088800,CUST101813,41.6,Cheque,Branch,Myntra,23,4,0,3.751854253275325,1,0,0,0
TXN1088801,CUST103761,30.09,International,POS Terminal,Hospital,17,4,0,3.4368862240706624,0,0,0,0
TXN1088802,CUST107385,1087.59,Online Transfer,POS Terminal,Myntra,23,1,0,6.992638559847307,1,0,0,0
TXN1088803,CUST103547,341.18,POS,POS Terminal,Jeweller,1,5,0,5.835336914396502,1,1,0,0
TXN1088804,CUST102666,7115.27,Online Transfer,Internet Banking,Big Bazaar,9,5,0,8.87013899073034,0,1,0,0
TXN1088805,CUST100330,31.2,ATM Withdrawal,POS Terminal,Unknown Merchant,5,0,0,3.4719664525503626,1,0,0,0
TXN1088806,CUST107063,170.51,Cheque,Internet Banking,Jeweller,12,6,0,5.144641573943989,0,1,0,0
TXN1088807,CUST104751,6064.43,International,Mobile App,Flipkart,13,1,0,8.71036071746348,0,0,0,0
TXN1088808,CUST104635,18.11,UPI Payment,ATM,Jeweller,7,2,0,2.9502117582521814,0,0,0,0
TXN1088809,CUST106206,1021.52,International,Branch,Amazon,1,0,0,6.930025447627865,1,0,0,0
TXN1088810,CUST107887,441.13,International,ATM,Pharmacy,10,4,0,6.091603956480641,0,0,0,0
TXN1088811,CUST100868,1675.65,POS,Mobile App,Big Bazaar,15,3,0,7.424553034018417,0,0,0,0
TXN1088812,CUST105815,1799.69,Online Transfer,Mobile App,Hospital,22,5,0,7.495925203764138,0,1,0,0
TXN1088813,CUST106953,65.62,International,ATM,Amazon,1,3,0,4.199004832765533,1,0,0,1
TXN1088814,CUST102627,5826.72,RTGS,Mobile App,DMart,7,4,0,8.670381122235074,0,0,0,0
TXN1088815,CUST107341,513.86,Cheque,Branch,IRCTC,6,6,0,6.243895019047085,0,1,0,0
TXN1088816,CUST101229,650.24,Online Transfer,ATM,Big Bazaar,6,2,0,6.478878237863314,0,0,0,0
TXN1088817,CUST104390,930.2,UPI Payment,ATM,DMart,22,5,0,6.836474076977173,0,1,0,0
TXN1088818,CUST104628,1376.6,Cheque,Branch,Big Bazaar,10,3,0,7.228098133673466,0,0,0,0
TXN1088819,CUST104144,44.9,International,Branch,Hospital,8,2,0,3.8264651170664994,0,0,0,0
TXN1088820,CUST107106,695.63,UPI Payment,Branch,Amazon,8,5,0,6.54625442332671,0,1,0,0
TXN1088821,CUST103846,737.62,Online Transfer,Mobile App,Pharmacy,11,2,0,6.6047835803080135,0,0,0,0
TXN1088822,CUST102296,118.19,Online Transfer,Mobile App,Jeweller,16,5,0,4.780718858494617,0,1,0,0
TXN1088823,CUST104877,891.19,RTGS,ATM,Zomato,3,6,0,6.79367911438208,1,1,0,0
TXN1088824,CUST100291,531.33,Cheque,POS Terminal,Jeweller,3,2,0,6.2772635977865345,1,0,0,0
TXN1088825,CUST104135,36.49,POS,ATM,Petrol Pump,6,1,0,3.6240742307478206,0,0,0,0
TXN1088826,CUST100983,909.8,ATM Withdrawal,Internet Banking,Amazon,7,6,1,6.814323334189584,0,1,0,0
TXN1088827,CUST102071,135.38,ATM Withdrawal,Branch,Reliance,17,3,0,4.9154451070925065,0,0,0,0
TXN1088828,CUST106023,5414.12,Cheque,Internet Banking,Myntra,3,2,0,8.596950319854367,1,0,0,0
TXN1088829,CUST100766,464.24,POS,Branch,Big Bazaar,18,1,0,6.142553401470838,0,0,0,0
TXN1088830,CUST104159,59.76,ATM Withdrawal,Branch,Flipkart,2,6,1,4.106931677727572,1,1,0,0
TXN1088831,CUST101974,1808.98,Online Transfer,Mobile App,Hospital,5,2,0,7.501071074475066,1,0,0,0
TXN1088832,CUST101718,54.88,ATM Withdrawal,Mobile App,IRCTC,8,5,0,4.023206534388761,0,1,0,0
TXN1088833,CUST105126,1055.81,POS,Branch,Petrol Pump,4,2,0,6.9630102156917335,1,0,0,0
TXN1088834,CUST102052,106.34,Cheque,ATM,Big Bazaar,20,2,0,4.676001366748682,0,0,0,0
TXN1088835,CUST107850,742.27,Cheque,Branch,Swiggy,22,0,0,6.611059370362454,0,0,0,0
TXN1088836,CUST104599,14.66,NEFT,Internet Banking,Jeweller,7,1,0,2.751109690562657,0,0,0,0
TXN1088837,CUST104398,18.13,International,ATM,Hospital,4,6,0,2.9512577834521614,1,1,0,1
TXN1088838,CUST101376,3310.14,Cheque,Branch,Myntra,12,0,0,8.10504781995143,0,0,0,0
TXN1088839,CUST100874,2284.79,ATM Withdrawal,ATM,Reliance,2,6,0,7.734466976617984,1,1,0,0
TXN1088840,CUST104609,1231.7,Cheque,Internet Banking,Myntra,5,3,0,7.116962164557473,1,0,0,0
TXN1088841,CUST101635,2765.04,UPI Payment,POS Terminal,Amazon,15,1,0,7.92517197343612,0,0,0,0
TXN1088842,CUST105297,171.19,Online Transfer,Internet Banking,IRCTC,9,4,0,5.148598518298094,0,0,0,0
TXN1088843,CUST105722,97.39,Online Transfer,POS Terminal,Reliance,20,0,1,4.588939172877674,0,0,0,0
TXN1088844,CUST106459,108.24,NEFT,ATM,Petrol Pump,4,6,1,4.693547296605504,1,1,0,0
TXN1088845,CUST100308,177.16,ATM Withdrawal,Mobile App,Unknown Merchant,5,3,0,5.182682022949113,1,0,0,1
TXN1088846,CUST100648,3403.55,Cheque,Branch,Big Bazaar,0,4,1,8.132868051259589,1,0,0,0
TXN1088847,CUST101485,213.07,Online Transfer,Branch,Big Bazaar,19,3,0,5.366303064339131,0,0,0,0
TXN1088848,CUST105437,84.81,NEFT,Branch,Jeweller,23,0,0,4.45213554981903,1,0,0,0
TXN1088849,CUST106932,1001.78,Online Transfer,Branch,Pharmacy,15,2,0,6.910531421928889,0,0,0,0
TXN1088850,CUST103735,137.54,ATM Withdrawal,Branch,Myntra,0,5,0,4.931159092594459,1,1,0,0
TXN1088851,CUST101875,455.24,RTGS,POS Terminal,Flipkart,15,3,0,6.123018986848283,0,0,0,0
TXN1088852,CUST101029,2285.31,International,Mobile App,Electronics Store,20,3,0,7.7346944432098095,0,0,0,1
TXN1088853,CUST105065,340.27,POS,Branch,Swiggy,15,0,0,5.832673952840392,0,0,0,0
TXN1088854,CUST101939,618.45,Cheque,POS Terminal,Electronics Store,13,5,0,6.428831987561748,0,1,0,0
TXN1088855,CUST107200,1700.81,International,Internet Banking,DMart,21,0,0,7.439447669529348,0,0,0,0
TXN1088856,CUST105728,1550.11,UPI Payment,Branch,Petrol Pump,22,1,0,7.34672608264751,0,0,0,0
TXN1088857,CUST102103,113.18,NEFT,Internet Banking,Reliance,21,0,0,4.737776150536114,0,0,0,0
TXN1088858,CUST103312,100.18,Online Transfer,Internet Banking,DMart,21,0,1,4.61690110886379,0,0,0,0
TXN1088859,CUST103257,73.08,RTGS,Internet Banking,Amazon,19,6,0,4.305145590337924,0,1,0,0
TXN1088860,CUST105922,580.2,Cheque,Mobile App,Big Bazaar,22,6,0,6.365094931696128,0,1,0,0
TXN1088861,CUST102926,285.18,International,POS Terminal,IRCTC,12,2,0,5.6566209834785885,0,0,0,0
TXN1088862,CUST104115,939.18,ATM Withdrawal,POS Terminal,Big Bazaar,10,3,0,6.846071346294004,0,0,0,0
TXN1088863,CUST106140,37.34,Cheque,Internet Banking,Reliance,18,4,0,3.6464937376174986,0,0,0,0
TXN1088864,CUST104250,110.01,POS,Internet Banking,Petrol Pump,16,0,1,4.709620287344555,0,0,0,0
TXN1088865,CUST107386,2201.69,Online Transfer,Branch,Big Bazaar,9,6,0,7.697434619696936,0,1,0,0
TXN1088866,CUST107899,259.55,Cheque,Internet Banking,Reliance,12,6,0,5.562794781355223,0,1,0,0
TXN1088867,CUST107736,290.32,RTGS,POS Terminal,IRCTC,5,6,0,5.6744223193497145,1,1,0,0
TXN1088868,CUST103939,38.97,UPI Payment,ATM,Pharmacy,10,4,1,3.688129172723232,0,0,0,0
TXN1088869,CUST101155,1914.89,International,Internet Banking,Hospital,21,2,0,7.557937545609229,0,0,0,0
TXN1088870,CUST103036,1809.45,NEFT,ATM,Electronics Store,0,6,0,7.501330712143873,1,1,0,0
TXN1088871,CUST104227,713.74,ATM Withdrawal,ATM,Unknown Merchant,11,5,0,6.571918840198636,0,1,0,1
TXN1088872,CUST105605,49.24,Cheque,ATM,Flipkart,17,3,0,3.9168115221599433,0,0,0,0
TXN1088873,CUST105655,1962.52,ATM Withdrawal,ATM,Zomato,4,6,0,7.582494059858727,1,1,0,0
TXN1088874,CUST104023,12.52,NEFT,Branch,Reliance,15,6,1,2.604170070614818,0,1,0,0
TXN1088875,CUST101690,367.19,UPI Payment,Internet Banking,Pharmacy,23,1,0,5.908599109277526,1,0,0,0
TXN1088876,CUST102602,241.86,ATM Withdrawal,Mobile App,Unknown Merchant,9,3,0,5.492485145625673,0,0,0,1
TXN1088877,CUST103030,4765.54,ATM Withdrawal,ATM,Reliance,12,1,0,8.469375953800236,0,0,0,0
TXN1088878,CUST101853,2549.64,NEFT,ATM,Big Bazaar,17,3,0,7.844099587054319,0,0,0,0
TXN1088879,CUST104827,22007.54,RTGS,POS Terminal,Jeweller,1,6,0,9.999185838835565,1,1,0,0
TXN1088880,CUST106692,47.22,NEFT,Branch,Pharmacy,13,5,0,3.875773872753025,0,1,0,0
TXN1088881,CUST102525,1875.76,ATM Withdrawal,POS Terminal,Myntra,17,1,0,7.537302164799113,0,0,0,0
TXN1088882,CUST107224,787.62,International,Internet Banking,Unknown Merchant,6,5,0,6.670284582521881,0,1,0,0
TXN1088883,CUST107943,157.11,ATM Withdrawal,Branch,Petrol Pump,1,1,0,5.063290993322054,1,0,0,0
TXN1088884,CUST100945,205.25,UPI Payment,POS Terminal,Zomato,10,0,0,5.32908902521479,0,0,0,0
TXN1088885,CUST103548,5890.76,International,Internet Banking,Big Bazaar,9,5,0,8.681310043555346,0,1,0,0
TXN1088886,CUST102748,351.05,NEFT,Mobile App,Petrol Pump,2,5,0,5.863773210965142,1,1,0,0
TXN1088887,CUST100562,64.98,ATM Withdrawal,Mobile App,Zomato,5,3,0,4.1893516658004355,1,0,0,0
TXN1088888,CUST106726,3255.83,POS,Internet Banking,IRCTC,13,5,0,8.08850960864229,0,1,0,0
TXN1088889,CUST107004,1758.0,International,ATM,DMart,4,5,0,7.472500744737558,1,1,0,0
TXN1088890,CUST102453,634.26,ATM Withdrawal,Internet Banking,Swiggy,6,5,0,6.454034363910296,0,1,0,0
TXN1088891,CUST106735,49.57,ATM Withdrawal,POS Terminal,Petrol Pump,7,2,0,3.9233585150918917,0,0,0,0
TXN1088892,CUST107388,10.0,RTGS,POS Terminal,Electronics Store,0,4,0,2.3978952727983707,1,0,0,0
TXN1088893,CUST105971,24599.83,NEFT,Mobile App,Electronics Store,2,5,0,10.110535461188677,1,1,0,0
TXN1088894,CUST102966,235.73,Cheque,Mobile App,Pharmacy,21,4,1,5.466920251201053,0,0,0,0
TXN1088895,CUST103624,16392.55,NEFT,ATM,Pharmacy,3,4,0,9.704643243769512,1,0,0,0
